Date,Course,RaceNumber
07/07/2019,ST,7
07/07/2019,ST,8
07/07/2019,ST,9
07/07/2019,ST,10
07/07/2019,ST,11
10/07/2019,HV,1
10/07/2019,HV,2
10/07/2019,HV,3
10/07/2019,HV,4
10/07/2019,HV,5
10/07/2019,HV,6
10/07/2019,HV,7
10/07/2019,HV,8
10/07/2019,HV,9
14/07/2019,ST,1
14/07/2019,ST,2
14/07/2019,ST,3
14/07/2019,ST,4
14/07/2019,ST,5
14/07/2019,ST,6
14/07/2019,ST,7
14/07/2019,ST,8
14/07/2019,ST,9
14/07/2019,ST,10
14/07/2019,ST,11
01/09/2019,ST,1
01/09/2019,ST,2
01/09/2019,ST,3
01/09/2019,ST,4
01/09/2019,ST,5
01/09/2019,ST,6
01/09/2019,ST,7
01/09/2019,ST,8
01/09/2019,ST,9
01/09/2019,ST,10
08/09/2019,ST,1
08/09/2019,ST,2
08/09/2019,ST,3
08/09/2019,ST,4
08/09/2019,ST,5
08/09/2019,ST,6
08/09/2019,ST,7
08/09/2019,ST,8
08/09/2019,ST,9
08/09/2019,ST,10
11/09/2019,HV,1
11/09/2019,HV,2
11/09/2019,HV,3
11/09/2019,HV,4
11/09/2019,HV,5
11/09/2019,HV,6
11/09/2019,HV,7
11/09/2019,HV,8
15/09/2019,ST,1
15/09/2019,ST,2
15/09/2019,ST,3
15/09/2019,ST,4
15/09/2019,ST,5
15/09/2019,ST,6
15/09/2019,ST,7
15/09/2019,ST,8
15/09/2019,ST,9
15/09/2019,ST,10
21/09/2019,ST,1
21/09/2019,ST,2
21/09/2019,ST,3
21/09/2019,ST,4
21/09/2019,ST,5
21/09/2019,ST,6
21/09/2019,ST,7
21/09/2019,ST,8
21/09/2019,ST,9
21/09/2019,ST,10
25/09/2019,HV,1
25/09/2019,HV,2
25/09/2019,HV,3
25/09/2019,HV,4
25/09/2019,HV,5
25/09/2019,HV,6
25/09/2019,HV,7
25/09/2019,HV,8
25/09/2019,HV,9
01/10/2019,ST,1
01/10/2019,ST,2
01/10/2019,ST,3
01/10/2019,ST,4
01/10/2019,ST,5
01/10/2019,ST,6
01/10/2019,ST,7
01/10/2019,ST,8
01/10/2019,ST,9
01/10/2019,ST,10
06/10/2019,ST,1
06/10/2019,ST,2
06/10/2019,ST,3
06/10/2019,ST,4
06/10/2019,ST,5
06/10/2019,ST,6
06/10/2019,ST,7
06/10/2019,ST,8
06/10/2019,ST,9
06/10/2019,ST,10
09/10/2019,HV,1
09/10/2019,HV,2
09/10/2019,HV,3
09/10/2019,HV,4
09/10/2019,HV,5
09/10/2019,HV,6
09/10/2019,HV,7
09/10/2019,HV,8
09/10/2019,HV,9
12/10/2019,ST,1
12/10/2019,ST,2
12/10/2019,ST,3
12/10/2019,ST,4
12/10/2019,ST,5
12/10/2019,ST,6
12/10/2019,ST,7
12/10/2019,ST,8
12/10/2019,ST,9
12/10/2019,ST,10
16/10/2019,HV,1
16/10/2019,HV,2
16/10/2019,HV,3
16/10/2019,HV,4
16/10/2019,HV,5
16/10/2019,HV,6
16/10/2019,HV,7
16/10/2019,HV,8
20/10/2019,ST,1
20/10/2019,ST,2
20/10/2019,ST,3
20/10/2019,ST,4
20/10/2019,ST,5
20/10/2019,ST,6
20/10/2019,ST,7
20/10/2019,ST,8
20/10/2019,ST,9
20/10/2019,ST,10
23/10/2019,HV,1
23/10/2019,HV,2
23/10/2019,HV,3
23/10/2019,HV,4
23/10/2019,HV,5
23/10/2019,HV,6
23/10/2019,HV,7
23/10/2019,HV,8
23/10/2019,HV,9
27/10/2019,ST,1
27/10/2019,ST,2
27/10/2019,ST,3
27/10/2019,ST,4
27/10/2019,ST,5
27/10/2019,ST,6
27/10/2019,ST,7
27/10/2019,ST,8
27/10/2019,ST,9
30/10/2019,HV,1
30/10/2019,HV,2
30/10/2019,HV,3
30/10/2019,HV,4
30/10/2019,HV,5
30/10/2019,HV,6
30/10/2019,HV,7
30/10/2019,HV,8
03/11/2019,ST,1
03/11/2019,ST,2
03/11/2019,ST,3
03/11/2019,ST,4
03/11/2019,ST,5
03/11/2019,ST,6
03/11/2019,ST,7
03/11/2019,ST,8
03/11/2019,ST,9
03/11/2019,ST,10
06/11/2019,HV,1
06/11/2019,HV,2
06/11/2019,HV,3
06/11/2019,HV,4
06/11/2019,HV,5
06/11/2019,HV,6
06/11/2019,HV,7
06/11/2019,HV,8
06/11/2019,HV,9
09/11/2019,ST,1
09/11/2019,ST,2
09/11/2019,ST,3
09/11/2019,ST,4
09/11/2019,ST,5
09/11/2019,ST,6
09/11/2019,ST,7
09/11/2019,ST,8
09/11/2019,ST,9
09/11/2019,ST,10
17/11/2019,ST,1
17/11/2019,ST,2
17/11/2019,ST,3
17/11/2019,ST,4
17/11/2019,ST,5
17/11/2019,ST,6
17/11/2019,ST,7
17/11/2019,ST,8
17/11/2019,ST,9
17/11/2019,ST,10
20/11/2019,HV,1
20/11/2019,HV,2
20/11/2019,HV,3
20/11/2019,HV,4
20/11/2019,HV,5
20/11/2019,HV,6
20/11/2019,HV,7
20/11/2019,HV,8
20/11/2019,HV,9
23/11/2019,ST,1
23/11/2019,ST,2
23/11/2019,ST,3
23/11/2019,ST,4
23/11/2019,ST,5
23/11/2019,ST,6
23/11/2019,ST,7
23/11/2019,ST,8
23/11/2019,ST,9
23/11/2019,ST,10
27/11/2019,HV,1
27/11/2019,HV,2
27/11/2019,HV,3
27/11/2019,HV,4
27/11/2019,HV,5
27/11/2019,HV,6
27/11/2019,HV,7
27/11/2019,HV,8
27/11/2019,HV,9
01/12/2019,ST,1
01/12/2019,ST,2
01/12/2019,ST,3
01/12/2019,ST,4
01/12/2019,ST,5
01/12/2019,ST,6
01/12/2019,ST,7
01/12/2019,ST,8
01/12/2019,ST,9
01/12/2019,ST,10
04/12/2019,HV,1
04/12/2019,HV,2
04/12/2019,HV,3
04/12/2019,HV,4
04/12/2019,HV,5
04/12/2019,HV,6
04/12/2019,HV,7
04/12/2019,HV,8
04/12/2019,HV,9
08/12/2019,ST,1
08/12/2019,ST,2
08/12/2019,ST,3
08/12/2019,ST,4
08/12/2019,ST,5
08/12/2019,ST,6
08/12/2019,ST,7
08/12/2019,ST,8
08/12/2019,ST,9
08/12/2019,ST,10
11/12/2019,HV,1
11/12/2019,HV,2
11/12/2019,HV,3
11/12/2019,HV,4
11/12/2019,HV,5
11/12/2019,HV,6
11/12/2019,HV,7
11/12/2019,HV,8
11/12/2019,HV,9
15/12/2019,ST,1
15/12/2019,ST,2
15/12/2019,ST,3
15/12/2019,ST,4
15/12/2019,ST,5
15/12/2019,ST,6
15/12/2019,ST,7
15/12/2019,ST,8
15/12/2019,ST,9
15/12/2019,ST,10
18/12/2019,HV,1
18/12/2019,HV,2
18/12/2019,HV,3
18/12/2019,HV,4
18/12/2019,HV,5
18/12/2019,HV,6
18/12/2019,HV,7
18/12/2019,HV,8
18/12/2019,HV,9
21/12/2019,ST,1
21/12/2019,ST,2
21/12/2019,ST,3
21/12/2019,ST,4
21/12/2019,ST,5
21/12/2019,ST,6
21/12/2019,ST,7
21/12/2019,ST,8
21/12/2019,ST,9
21/12/2019,ST,10
26/12/2019,HV,1
26/12/2019,HV,2
26/12/2019,HV,3
26/12/2019,HV,4
26/12/2019,HV,5
26/12/2019,HV,6
26/12/2019,HV,7
26/12/2019,HV,8
26/12/2019,HV,9
29/12/2019,ST,1
29/12/2019,ST,2
29/12/2019,ST,3
29/12/2019,ST,4
29/12/2019,ST,5
29/12/2019,ST,6
29/12/2019,ST,7
29/12/2019,ST,8
29/12/2019,ST,9
29/12/2019,ST,10
01/01/2020,ST,1
01/01/2020,ST,2
01/01/2020,ST,3
01/01/2020,ST,4
01/01/2020,ST,5
01/01/2020,ST,6
01/01/2020,ST,7
01/01/2020,ST,8
01/01/2020,ST,9
01/01/2020,ST,10
05/01/2020,ST,1
05/01/2020,ST,2
05/01/2020,ST,3
05/01/2020,ST,4
05/01/2020,ST,5
05/01/2020,ST,6
05/01/2020,ST,7
05/01/2020,ST,8
05/01/2020,ST,9
05/01/2020,ST,10
08/01/2020,HV,1
08/01/2020,HV,2
08/01/2020,HV,3
08/01/2020,HV,4
08/01/2020,HV,5
08/01/2020,HV,6
08/01/2020,HV,7
08/01/2020,HV,8
08/01/2020,HV,9
11/01/2020,ST,1
11/01/2020,ST,2
11/01/2020,ST,3
11/01/2020,ST,4
11/01/2020,ST,5
11/01/2020,ST,6
11/01/2020,ST,7
11/01/2020,ST,8
11/01/2020,ST,9
11/01/2020,ST,10
15/01/2020,HV,1
15/01/2020,HV,2
15/01/2020,HV,3
15/01/2020,HV,4
15/01/2020,HV,5
15/01/2020,HV,6
15/01/2020,HV,7
15/01/2020,HV,8
15/01/2020,HV,9
19/01/2020,ST,1
19/01/2020,ST,2
19/01/2020,ST,3
19/01/2020,ST,4
19/01/2020,ST,5
19/01/2020,ST,6
19/01/2020,ST,7
19/01/2020,ST,8
19/01/2020,ST,9
19/01/2020,ST,10
22/01/2020,HV,1
22/01/2020,HV,2
22/01/2020,HV,3
22/01/2020,HV,4
22/01/2020,HV,5
22/01/2020,HV,6
22/01/2020,HV,7
22/01/2020,HV,8
22/01/2020,HV,9
27/01/2020,ST,1
27/01/2020,ST,2
27/01/2020,ST,3
27/01/2020,ST,4
27/01/2020,ST,5
27/01/2020,ST,6
27/01/2020,ST,7
27/01/2020,ST,8
27/01/2020,ST,9
27/01/2020,ST,10
27/01/2020,ST,11
29/01/2020,HV,1
29/01/2020,HV,2
29/01/2020,HV,3
29/01/2020,HV,4
29/01/2020,HV,5
29/01/2020,HV,6
29/01/2020,HV,7
29/01/2020,HV,8
29/01/2020,HV,9
02/02/2020,ST,1
02/02/2020,ST,2
02/02/2020,ST,3
02/02/2020,ST,4
02/02/2020,ST,5
02/02/2020,ST,6
02/02/2020,ST,7
02/02/2020,ST,8
02/02/2020,ST,9
02/02/2020,ST,10
05/02/2020,HV,1
05/02/2020,HV,2
05/02/2020,HV,3
05/02/2020,HV,4
05/02/2020,HV,5
05/02/2020,HV,6
05/02/2020,HV,7
05/02/2020,HV,8
08/02/2020,ST,1
08/02/2020,ST,2
08/02/2020,ST,3
08/02/2020,ST,4
08/02/2020,ST,5
08/02/2020,ST,6
08/02/2020,ST,7
08/02/2020,ST,8
08/02/2020,ST,9
08/02/2020,ST,10
12/02/2020,HV,1
12/02/2020,HV,2
12/02/2020,HV,3
12/02/2020,HV,4
12/02/2020,HV,5
12/02/2020,HV,6
12/02/2020,HV,7
12/02/2020,HV,8
16/02/2020,ST,1
16/02/2020,ST,2
16/02/2020,ST,3
16/02/2020,ST,4
16/02/2020,ST,5
16/02/2020,ST,6
16/02/2020,ST,7
16/02/2020,ST,8
16/02/2020,ST,9
16/02/2020,ST,10
19/02/2020,ST,1
19/02/2020,ST,2
19/02/2020,ST,3
19/02/2020,ST,4
19/02/2020,ST,5
19/02/2020,ST,6
19/02/2020,ST,7
19/02/2020,ST,8
23/02/2020,ST,1
23/02/2020,ST,2
23/02/2020,ST,3
23/02/2020,ST,4
23/02/2020,ST,5
23/02/2020,ST,6
23/02/2020,ST,7
23/02/2020,ST,8
23/02/2020,ST,9
23/02/2020,ST,10
26/02/2020,HV,1
26/02/2020,HV,2
26/02/2020,HV,3
26/02/2020,HV,4
26/02/2020,HV,5
26/02/2020,HV,6
26/02/2020,HV,7
26/02/2020,HV,8
26/02/2020,HV,9
01/03/2020,ST,1
01/03/2020,ST,2
01/03/2020,ST,3
01/03/2020,ST,4
01/03/2020,ST,5
01/03/2020,ST,6
01/03/2020,ST,7
01/03/2020,ST,8
01/03/2020,ST,9
01/03/2020,ST,10
04/03/2020,HV,1
04/03/2020,HV,2
04/03/2020,HV,3
04/03/2020,HV,4
04/03/2020,HV,5
04/03/2020,HV,6
04/03/2020,HV,7
04/03/2020,HV,8
08/03/2020,ST,1
08/03/2020,ST,2
08/03/2020,ST,3
08/03/2020,ST,4
08/03/2020,ST,5
08/03/2020,ST,6
08/03/2020,ST,7
08/03/2020,ST,8
08/03/2020,ST,9
08/03/2020,ST,10
08/03/2020,ST,11
11/03/2020,HV,1
11/03/2020,HV,2
11/03/2020,HV,3
11/03/2020,HV,4
11/03/2020,HV,5
11/03/2020,HV,6
11/03/2020,HV,7
11/03/2020,HV,8
14/03/2020,ST,1
14/03/2020,ST,2
14/03/2020,ST,3
14/03/2020,ST,4
14/03/2020,ST,5
14/03/2020,ST,6
14/03/2020,ST,7
14/03/2020,ST,8
14/03/2020,ST,9
14/03/2020,ST,10
18/03/2020,HV,1
18/03/2020,HV,2
18/03/2020,HV,3
18/03/2020,HV,4
18/03/2020,HV,5
18/03/2020,HV,6
18/03/2020,HV,7
18/03/2020,HV,8
22/03/2020,ST,1
22/03/2020,ST,2
22/03/2020,ST,3
22/03/2020,ST,4
22/03/2020,ST,5
22/03/2020,ST,6
22/03/2020,ST,7
22/03/2020,ST,8
22/03/2020,ST,9
22/03/2020,ST,10
25/03/2020,HV,1
25/03/2020,HV,2
25/03/2020,HV,3
25/03/2020,HV,4
25/03/2020,HV,5
25/03/2020,HV,6
25/03/2020,HV,7
25/03/2020,HV,8
29/03/2020,ST,1
29/03/2020,ST,2
29/03/2020,ST,3
29/03/2020,ST,4
29/03/2020,ST,5
29/03/2020,ST,6
29/03/2020,ST,7
29/03/2020,ST,8
29/03/2020,ST,9
29/03/2020,ST,10
01/04/2020,ST,1
01/04/2020,ST,2
01/04/2020,ST,3
01/04/2020,ST,4
01/04/2020,ST,5
01/04/2020,ST,6
01/04/2020,ST,7
01/04/2020,ST,8
05/04/2020,ST,1
05/04/2020,ST,2
05/04/2020,ST,3
05/04/2020,ST,4
05/04/2020,ST,5
05/04/2020,ST,6
05/04/2020,ST,7
05/04/2020,ST,8
05/04/2020,ST,9
05/04/2020,ST,10
08/04/2020,HV,1
08/04/2020,HV,2
08/04/2020,HV,3
08/04/2020,HV,4
08/04/2020,HV,5
08/04/2020,HV,6
08/04/2020,HV,7
08/04/2020,HV,8
12/04/2020,ST,1
15/04/2020,HV,1
15/04/2020,HV,2
15/04/2020,HV,3
15/04/2020,HV,4
15/04/2020,HV,5
15/04/2020,HV,6
15/04/2020,HV,7
15/04/2020,HV,8
15/04/2020,HV,9
19/04/2020,ST,1
19/04/2020,ST,2
19/04/2020,ST,3
19/04/2020,ST,4
19/04/2020,ST,5
19/04/2020,ST,6
19/04/2020,ST,7
19/04/2020,ST,8
19/04/2020,ST,9
19/04/2020,ST,10
22/04/2020,HV,1
22/04/2020,HV,2
22/04/2020,HV,3
22/04/2020,HV,4
22/04/2020,HV,5
22/04/2020,HV,6
22/04/2020,HV,7
22/04/2020,HV,8
22/04/2020,HV,9
26/04/2020,ST,1
26/04/2020,ST,2
26/04/2020,ST,3
26/04/2020,ST,4
26/04/2020,ST,5
26/04/2020,ST,6
26/04/2020,ST,7
26/04/2020,ST,8
26/04/2020,ST,9
26/04/2020,ST,10
29/04/2020,HV,1
29/04/2020,HV,2
29/04/2020,HV,3
29/04/2020,HV,4
29/04/2020,HV,5
29/04/2020,HV,6
29/04/2020,HV,7
29/04/2020,HV,8
29/04/2020,HV,9
03/05/2020,ST,1
03/05/2020,ST,2
03/05/2020,ST,3
03/05/2020,ST,4
03/05/2020,ST,5
03/05/2020,ST,6
03/05/2020,ST,7
03/05/2020,ST,8
03/05/2020,ST,9
03/05/2020,ST,10
03/05/2020,ST,11
06/05/2020,HV,1
06/05/2020,HV,2
06/05/2020,HV,3
06/05/2020,HV,4
06/05/2020,HV,5
06/05/2020,HV,6
06/05/2020,HV,7
06/05/2020,HV,8
06/05/2020,HV,9
09/05/2020,ST,1
09/05/2020,ST,2
09/05/2020,ST,3
09/05/2020,ST,4
09/05/2020,ST,5
09/05/2020,ST,6
09/05/2020,ST,7
09/05/2020,ST,8
09/05/2020,ST,9
09/05/2020,ST,10
13/05/2020,HV,1
13/05/2020,HV,2
13/05/2020,HV,3
13/05/2020,HV,4
13/05/2020,HV,5
13/05/2020,HV,6
13/05/2020,HV,7
13/05/2020,HV,8
13/05/2020,HV,9
17/05/2020,ST,1
17/05/2020,ST,2
17/05/2020,ST,3
17/05/2020,ST,4
17/05/2020,ST,5
17/05/2020,ST,6
17/05/2020,ST,7
17/05/2020,ST,8
17/05/2020,ST,9
17/05/2020,ST,10
20/05/2020,HV,1
20/05/2020,HV,2
20/05/2020,HV,3
20/05/2020,HV,4
20/05/2020,HV,5
20/05/2020,HV,6
20/05/2020,HV,7
20/05/2020,HV,8
20/05/2020,HV,9
24/05/2020,ST,1
24/05/2020,ST,2
24/05/2020,ST,3
24/05/2020,ST,4
24/05/2020,ST,5
24/05/2020,ST,6
24/05/2020,ST,7
24/05/2020,ST,8
24/05/2020,ST,9
24/05/2020,ST,10
24/05/2020,ST,11
27/05/2020,ST,1
27/05/2020,ST,2
27/05/2020,ST,3
27/05/2020,ST,4
27/05/2020,ST,5
27/05/2020,ST,6
27/05/2020,ST,7
27/05/2020,ST,8
27/05/2020,ST,9
31/05/2020,ST,1
31/05/2020,ST,2
31/05/2020,ST,3
31/05/2020,ST,4
31/05/2020,ST,5
31/05/2020,ST,6
03/06/2020,HV,1
03/06/2020,HV,2
03/06/2020,HV,3
03/06/2020,HV,4
03/06/2020,HV,5
03/06/2020,HV,6
03/06/2020,HV,7
03/06/2020,HV,8
03/06/2020,HV,9
07/06/2020,ST,1
07/06/2020,ST,2
07/06/2020,ST,3
07/06/2020,ST,4
07/06/2020,ST,5
07/06/2020,ST,6
07/06/2020,ST,7
07/06/2020,ST,8
07/06/2020,ST,9
07/06/2020,ST,10
10/06/2020,HV,1
10/06/2020,HV,2
10/06/2020,HV,3
10/06/2020,HV,4
10/06/2020,HV,5
10/06/2020,HV,6
10/06/2020,HV,7
10/06/2020,HV,8
10/06/2020,HV,9
14/06/2020,ST,1
14/06/2020,ST,2
14/06/2020,ST,3
14/06/2020,ST,4
14/06/2020,ST,5
14/06/2020,ST,6
14/06/2020,ST,7
14/06/2020,ST,8
14/06/2020,ST,9
14/06/2020,ST,10
14/06/2020,ST,11
21/06/2020,ST,1
21/06/2020,ST,2
21/06/2020,ST,3
21/06/2020,ST,4
21/06/2020,ST,5
21/06/2020,ST,6
21/06/2020,ST,7
21/06/2020,ST,8
21/06/2020,ST,9
21/06/2020,ST,10
21/06/2020,ST,11
24/06/2020,HV,1
24/06/2020,HV,2
24/06/2020,HV,3
24/06/2020,HV,4
24/06/2020,HV,5
24/06/2020,HV,6
24/06/2020,HV,7
24/06/2020,HV,8
24/06/2020,HV,9
27/06/2020,ST,1
27/06/2020,ST,2
27/06/2020,ST,3
27/06/2020,ST,4
27/06/2020,ST,5
27/06/2020,ST,6
27/06/2020,ST,7
27/06/2020,ST,8
27/06/2020,ST,9
27/06/2020,ST,10
01/07/2020,ST,1
01/07/2020,ST,2
01/07/2020,ST,3
01/07/2020,ST,4
01/07/2020,ST,5
01/07/2020,ST,6
01/07/2020,ST,7
01/07/2020,ST,8
01/07/2020,ST,9
01/07/2020,ST,10
05/07/2020,ST,1
05/07/2020,ST,2
05/07/2020,ST,3
05/07/2020,ST,4
05/07/2020,ST,5
05/07/2020,ST,6
05/07/2020,ST,7
05/07/2020,ST,8
05/07/2020,ST,9
05/07/2020,ST,10
05/07/2020,ST,11
08/07/2020,HV,1
08/07/2020,HV,2
08/07/2020,HV,3
08/07/2020,HV,4
08/07/2020,HV,5
08/07/2020,HV,6
08/07/2020,HV,7
08/07/2020,HV,8
08/07/2020,HV,9
12/07/2020,ST,1
12/07/2020,ST,2
12/07/2020,ST,3
12/07/2020,ST,4
12/07/2020,ST,5
12/07/2020,ST,6
12/07/2020,ST,7
12/07/2020,ST,8
12/07/2020,ST,9
12/07/2020,ST,10
12/07/2020,ST,11
15/07/2020,HV,1
15/07/2020,HV,2
15/07/2020,HV,3
15/07/2020,HV,4
15/07/2020,HV,5
15/07/2020,HV,6
15/07/2020,HV,7
06/09/2020,ST,1
06/09/2020,ST,2
06/09/2020,ST,3
06/09/2020,ST,4
06/09/2020,ST,5
06/09/2020,ST,6
06/09/2020,ST,7
06/09/2020,ST,8
06/09/2020,ST,9
06/09/2020,ST,10
09/09/2020,HV,1
09/09/2020,HV,2
09/09/2020,HV,3
09/09/2020,HV,4
09/09/2020,HV,5
09/09/2020,HV,6
09/09/2020,HV,7
09/09/2020,HV,8
13/09/2020,ST,1
13/09/2020,ST,2
13/09/2020,ST,3
13/09/2020,ST,4
13/09/2020,ST,5
13/09/2020,ST,6
13/09/2020,ST,7
13/09/2020,ST,8
13/09/2020,ST,9
13/09/2020,ST,10
16/09/2020,HV,1
16/09/2020,HV,2
16/09/2020,HV,3
16/09/2020,HV,4
16/09/2020,HV,5
16/09/2020,HV,6
16/09/2020,HV,7
16/09/2020,HV,8
20/09/2020,ST,1
20/09/2020,ST,2
20/09/2020,ST,3
20/09/2020,ST,4
20/09/2020,ST,5
20/09/2020,ST,6
20/09/2020,ST,7
20/09/2020,ST,8
20/09/2020,ST,9
20/09/2020,ST,10
23/09/2020,HV,1
23/09/2020,HV,2
23/09/2020,HV,3
23/09/2020,HV,4
23/09/2020,HV,5
23/09/2020,HV,6
23/09/2020,HV,7
23/09/2020,HV,8
27/09/2020,ST,1
27/09/2020,ST,2
27/09/2020,ST,3
27/09/2020,ST,4
27/09/2020,ST,5
27/09/2020,ST,6
27/09/2020,ST,7
27/09/2020,ST,8
27/09/2020,ST,9
27/09/2020,ST,10
01/10/2020,ST,1
01/10/2020,ST,2
01/10/2020,ST,3
01/10/2020,ST,4
01/10/2020,ST,5
01/10/2020,ST,6
01/10/2020,ST,7
01/10/2020,ST,8
01/10/2020,ST,9
01/10/2020,ST,10
04/10/2020,ST,1
04/10/2020,ST,2
04/10/2020,ST,3
04/10/2020,ST,4
04/10/2020,ST,5
04/10/2020,ST,6
04/10/2020,ST,7
04/10/2020,ST,8
04/10/2020,ST,9
04/10/2020,ST,10
07/10/2020,HV,1
07/10/2020,HV,2
07/10/2020,HV,3
07/10/2020,HV,4
07/10/2020,HV,5
07/10/2020,HV,6
07/10/2020,HV,7
07/10/2020,HV,8
11/10/2020,ST,1
11/10/2020,ST,2
11/10/2020,ST,3
11/10/2020,ST,4
11/10/2020,ST,5
11/10/2020,ST,6
11/10/2020,ST,7
11/10/2020,ST,8
11/10/2020,ST,9
11/10/2020,ST,10
14/10/2020,HV,1
14/10/2020,HV,2
14/10/2020,HV,3
14/10/2020,HV,4
14/10/2020,HV,5
14/10/2020,HV,6
14/10/2020,HV,7
14/10/2020,HV,8
18/10/2020,ST,1
18/10/2020,ST,2
18/10/2020,ST,3
18/10/2020,ST,4
18/10/2020,ST,5
18/10/2020,ST,6
18/10/2020,ST,7
18/10/2020,ST,8
18/10/2020,ST,9
18/10/2020,ST,10
21/10/2020,HV,1
21/10/2020,HV,2
21/10/2020,HV,3
21/10/2020,HV,4
21/10/2020,HV,5
21/10/2020,HV,6
21/10/2020,HV,7
21/10/2020,HV,8
24/10/2020,ST,1
24/10/2020,ST,2
24/10/2020,ST,3
24/10/2020,ST,4
24/10/2020,ST,5
24/10/2020,ST,6
24/10/2020,ST,7
24/10/2020,ST,8
24/10/2020,ST,9
24/10/2020,ST,10
28/10/2020,HV,1
28/10/2020,HV,2
28/10/2020,HV,3
28/10/2020,HV,4
28/10/2020,HV,5
28/10/2020,HV,6
28/10/2020,HV,7
28/10/2020,HV,8
28/10/2020,HV,9
01/11/2020,ST,1
01/11/2020,ST,2
01/11/2020,ST,3
01/11/2020,ST,4
01/11/2020,ST,5
01/11/2020,ST,6
01/11/2020,ST,7
01/11/2020,ST,8
01/11/2020,ST,9
01/11/2020,ST,10
04/11/2020,ST,1
04/11/2020,ST,2
04/11/2020,ST,3
04/11/2020,ST,4
04/11/2020,ST,5
04/11/2020,ST,6
04/11/2020,ST,7
04/11/2020,ST,8
08/11/2020,HV,1
08/11/2020,HV,2
08/11/2020,HV,3
08/11/2020,HV,4
08/11/2020,HV,5
08/11/2020,HV,6
08/11/2020,HV,7
08/11/2020,HV,8
08/11/2020,HV,9
08/11/2020,HV,10
11/11/2020,HV,1
11/11/2020,HV,2
11/11/2020,HV,3
11/11/2020,HV,4
11/11/2020,HV,5
11/11/2020,HV,6
11/11/2020,HV,7
11/11/2020,HV,8
14/11/2020,ST,1
14/11/2020,ST,2
14/11/2020,ST,3
14/11/2020,ST,4
14/11/2020,ST,5
14/11/2020,ST,6
14/11/2020,ST,7
14/11/2020,ST,8
14/11/2020,ST,9
14/11/2020,ST,10
18/11/2020,HV,1
18/11/2020,HV,2
18/11/2020,HV,3
18/11/2020,HV,4
18/11/2020,HV,5
18/11/2020,HV,6
18/11/2020,HV,7
18/11/2020,HV,8
18/11/2020,HV,9
22/11/2020,ST,1
22/11/2020,ST,2
22/11/2020,ST,3
22/11/2020,ST,4
22/11/2020,ST,5
22/11/2020,ST,6
22/11/2020,ST,7
22/11/2020,ST,8
22/11/2020,ST,9
22/11/2020,ST,10
25/11/2020,HV,1
25/11/2020,HV,2
25/11/2020,HV,3
25/11/2020,HV,4
25/11/2020,HV,5
25/11/2020,HV,6
25/11/2020,HV,7
25/11/2020,HV,8
29/11/2020,ST,1
29/11/2020,ST,2
29/11/2020,ST,3
29/11/2020,ST,4
29/11/2020,ST,5
02/12/2020,HV,1
02/12/2020,HV,2
02/12/2020,HV,3
02/12/2020,HV,4
02/12/2020,HV,5
02/12/2020,HV,6
02/12/2020,HV,7
02/12/2020,HV,8
06/12/2020,ST,1
06/12/2020,ST,2
06/12/2020,ST,3
06/12/2020,ST,4
06/12/2020,ST,5
06/12/2020,ST,6
06/12/2020,ST,7
06/12/2020,ST,8
06/12/2020,ST,9
06/12/2020,ST,10
09/12/2020,HV,1
09/12/2020,HV,2
09/12/2020,HV,3
09/12/2020,HV,4
09/12/2020,HV,5
09/12/2020,HV,6
09/12/2020,HV,7
09/12/2020,HV,8
09/12/2020,HV,9
13/12/2020,ST,1
13/12/2020,ST,2
13/12/2020,ST,3
13/12/2020,ST,4
13/12/2020,ST,5
13/12/2020,ST,6
13/12/2020,ST,7
13/12/2020,ST,8
13/12/2020,ST,9
13/12/2020,ST,10
16/12/2020,HV,1
16/12/2020,HV,2
16/12/2020,HV,3
16/12/2020,HV,4
16/12/2020,HV,5
16/12/2020,HV,6
16/12/2020,HV,7
16/12/2020,HV,8
20/12/2020,ST,1
20/12/2020,ST,2
20/12/2020,ST,3
20/12/2020,ST,4
20/12/2020,ST,5
20/12/2020,ST,6
20/12/2020,ST,7
20/12/2020,ST,8
20/12/2020,ST,9
20/12/2020,ST,10
23/12/2020,HV,1
23/12/2020,HV,2
23/12/2020,HV,3
23/12/2020,HV,4
23/12/2020,HV,5
23/12/2020,HV,6
23/12/2020,HV,7
23/12/2020,HV,8
23/12/2020,HV,9
26/12/2020,ST,1
26/12/2020,ST,2
26/12/2020,ST,3
26/12/2020,ST,4
26/12/2020,ST,5
26/12/2020,ST,6
26/12/2020,ST,7
26/12/2020,ST,8
26/12/2020,ST,9
26/12/2020,ST,10
26/12/2020,ST,11
01/01/2021,ST,1
01/01/2021,ST,2
01/01/2021,ST,3
01/01/2021,ST,4
01/01/2021,ST,5
01/01/2021,ST,6
01/01/2021,ST,7
01/01/2021,ST,8
01/01/2021,ST,9
01/01/2021,ST,10
01/01/2021,ST,11
06/01/2021,HV,1
06/01/2021,HV,2
06/01/2021,HV,3
06/01/2021,HV,4
06/01/2021,HV,5
06/01/2021,HV,6
06/01/2021,HV,7
06/01/2021,HV,8
06/01/2021,HV,9
10/01/2021,ST,1
10/01/2021,ST,2
10/01/2021,ST,3
10/01/2021,ST,4
10/01/2021,ST,5
10/01/2021,ST,6
10/01/2021,ST,7
10/01/2021,ST,8
10/01/2021,ST,9
