Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
9,2.0,SUPERNATURAL (V063),K Teetan,A S Cruz,131,1076,6,5-1/2,10 9 8 9,1:24.03,7.5,2017/01/22,ST,3,Class 5,1400M,40-15,GOOD,1.0,"TURF - ""A"" Course",13.60,35.38,58.77,1:23.15,,,13.60,21.78,23.39,24.38,nan,nan
10,7.0,O'SOCOOLE (S032),S Clipperton,D Cruz,126,1045,12,6-1/4,2 6 6 10,1:24.16,22.0,2017/01/22,ST,3,Class 5,1400M,40-15,GOOD,1.0,"TURF - ""A"" Course",13.60,35.38,58.77,1:23.15,,,13.60,21.78,23.39,24.38,nan,nan
11,11.0,SPICY DOUBLE (T393),S De Sousa,K L Man,124,1112,5,6-1/4,8 8 10 11,1:24.16,12.0,2017/01/22,ST,3,Class 5,1400M,40-15,GOOD,1.0,"TURF - ""A"" Course",13.60,35.38,58.77,1:23.15,,,13.60,21.78,23.39,24.38,nan,nan
12,4.0,RED HORSE (V334),N Rawiller,C H Yip,129,1171,14,6-1/2,14 11 11 12,1:24.19,43.0,2017/01/22,ST,3,Class 5,1400M,40-15,GOOD,1.0,"TURF - ""A"" Course",13.60,35.38,58.77,1:23.15,,,13.60,21.78,23.39,24.38,nan,nan
13,8.0,REAL SUPREME (CL247),M Chadwick,C W Chang,126,1157,4,9-1/4,1 3 4 13,1:24.61,23.0,2017/01/22,ST,3,Class 5,1400M,40-15,GOOD,1.0,"TURF - ""A"" Course",13.60,35.38,58.77,1:23.15,,,13.60,21.78,23.39,24.38,nan,nan
14,12.0,FREE NOVEMBER (T123),H T Mo,R Gibson,113,1109,1,9-3/4,4 1 1 14,1:24.69,26.0,2017/01/22,ST,3,Class 5,1400M,40-15,GOOD,1.0,"TURF - ""A"" Course",13.60,35.38,58.77,1:23.15,,,13.60,21.78,23.39,24.38,nan,nan
1,7.0,NOTHINGILIKEMORE (V388),R Moore,J Size,125,1126,7,-,11 12 1,1:09.77,3.1,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
2,3.0,HIGH VOLATILITY (V081),J Moreira,K W Lui,131,1150,1,2-1/4,9 8 2,1:10.13,3.3,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
3,10.0,FORMULA GALORE (V011),K Teetan,C Fownes,122,1081,3,4-1/2,10 10 3,1:10.49,11,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
4,4.0,HOT HOT PEPPER (V026),Z Purton,P O'Sullivan,128,1149,5,5,1 1 4,1:10.55,5.3,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
5,8.0,C P POWER (V037),S De Sousa,A T Millard,124,1065,8,5-1/4,5 6 5,1:10.59,12,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
6,6.0,HALL OF FAME (V309),T Berry,J Moore,125,1160,10,5-1/2,12 11 6,1:10.65,62,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
7,9.0,MASSIVE MILLENNIUM (T381),D Whyte,D E Ferraris,125,1189,13,6,13 13 7,1:10.72,52,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
8,13.0,SUPER EURO STAR (V313),M Chadwick,C W Chang,119,1073,6,6,7 7 8,1:10.73,78,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
9,11.0,GENTILIS (S011),A Badel,C H Yip,119,1059,14,6-1/4,8 9 9,1:10.76,127,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
10,1.0,WILD BOY (S028),N Rawiller,T P Yung,133,1201,11,6-1/2,2 3 10,1:10.82,15,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
11,5.0,FOXBAT (V418),B Prebble,P F Yiu,125,1086,2,9-1/2,6 4 11,1:11.28,19,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
12,2.0,EXCEL ONESELF (P287),C Schofield,Y S Tsui,132,1153,4,9-3/4,4 5 12,1:11.34,19,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
13,12.0,HAPPY GAINS (V252),H W Lai,K L Man,119,1099,12,10-3/4,3 2 13,1:11.48,150,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
14,14.0,HAPPY BEAUTY (V375),T H So,L Ho,113,1136,9,12-3/4,14 14 14,1:11.79,387,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
WV,,DOUBLE DOWN (V384),O Murphy,W Y So,122,---,---,---,---,---,---,2017/01/22,ST,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.79,46.64,1:09.77,,,,23.79,22.85,23.13,nan,nan,nan
1,4.0,RED ELYSEES (A005),S Clipperton,K L Man,131,1137,13,-,12 13 13 1,1:23.16,140,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
2,10.0,GREAT TREASURE (T380),H W Lai,A Lee,125,996,3,1/2,8 10 8 2,1:23.24,6.6,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
3,1.0,PENANG HALL (T062),N Callan,D J Hall,133,1225,9,1/2,10 9 9 3,1:23.24,20,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
4,13.0,WINNER ST PAUL'S (T027),A Badel,C H Yip,117,1097,6,1-3/4,9 11 11 4,1:23.45,14,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
5,3.0,BOLD STITCH (S323),N Rawiller,A T Millard,132,1109,2,2-3/4,4 6 6 5,1:23.61,6.5,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
6,6.0,GOOD CHOICE AHEAD (V329),M Chadwick,L Ho,127,1093,14,4,14 14 14 6,1:23.79,27,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
7,9.0,SUPER DUKE (A029),C Y Ho,Y S Tsui,124,1064,10,4-1/4,6 7 12 7,1:23.85,86,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
8,7.0,DARING HEART (V260),U Rispoli,D E Ferraris,126,1000,8,8,11 8 7 8,1:24.45,13,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
9,14.0,POLYMER LUCK (T326),K K Chiong,K W Lui,110,1047,11,8-1/2,5 3 2 9,1:24.52,5.3,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
10,2.0,AMAZING MOMENT (T422),Z Purton,P O'Sullivan,132,1076,4,10,3 5 5 10,1:24.74,5.6,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
11,12.0,CATCHMEIFYOUCAN (A026),D Whyte,W Y So,118,1141,12,11,13 12 10 11,1:24.90,221,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
12,8.0,KWAICHUNG BROTHERS (A012),O Murphy,R Gibson,123,1153,5,15-1/2,7 4 3 12,1:25.65,91,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
13,11.0,CONTRIBUTION (A146),S De Sousa,A S Cruz,124,1158,7,19-1/4,1 1 4 13,1:26.22,5.1,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
14,5.0,SUNNY ORIENT (V302),C Schofield,T P Yung,130,1125,1,25-1/2,2 2 1 14,1:27.25,12,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
WV,,INFINITY ENDEAVOUR (A030),J Moreira,J Size,126,---,---,---,---,---,---,2017/01/22,ST,5,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""A"" Course",13.43,34.60,58.50,1:23.16,,,13.43,21.17,23.90,24.66,nan,nan
1,14.0,ACE KING (T331),K Teetan,L Ho,113,1143,14,-,3 5 1,0:57.41,6.4,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
2,6.0,SUPER WISE (A100),J Moreira,C H Yip,125,1156,9,1/2,5 6 2,0:57.49,3.1,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
3,13.0,THOR THE GREATEST (P396),C Schofield,T P Yung,116,1187,11,1/2,1 1 3,0:57.51,9.3,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
4,4.0,TRAVEL DATUK (V235),U Rispoli,Y S Tsui,127,1065,13,1-1/2,11 10 4,0:57.64,76.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
5,3.0,FOREVER RED (T365),R Moore,J Size,130,1141,7,1-3/4,9 9 5,0:57.68,20.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
6,8.0,ROMAN ODYSSEY (A092),N Rawiller,K L Man,123,1101,4,3,13 13 6,0:57.89,29.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
7,9.0,ROMAN IMPERO (V371),K C Ng,C H Yip,115,1123,6,3-1/2,12 11 7,0:57.99,164.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
8,11.0,FISH N' CHIPS (T099),H T Mo,A Lee,108,1111,12,4-1/4,7 8 8,0:58.10,25.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
9,2.0,BEAUTY MASTER (V135),A Badel,A S Cruz,131,1115,2,5-3/4,8 7 9,0:58.33,12.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
10,5.0,HERE WE COME (A038),S De Sousa,A T Millard,126,1116,5,6,14 12 10,0:58.37,93.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
11,7.0,BIG FLASH (A037),M Chadwick,K W Lui,124,1158,1,8-3/4,6 4 11,0:58.79,8.2,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
12,12.0,MORDICUS (V130),Z Purton,K W Lui,120,1122,10,9,2 3 12,0:58.83,4.6,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
13,10.0,EXCITING MOMENT (V352),S Clipperton,P O'Sullivan,119,1155,3,12-1/2,10 14 13,0:59.41,29.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
14,1.0,WINNING VANGOGH (A074),N Callan,C S Shum,133,1136,8,12-1/2,4 2 14,0:59.42,33.0,2017/01/22,ST,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.04,34.02,57.41,,,,13.04,20.98,23.39,nan,nan,nan
1,14.0,DINOZZO (V246),J Moreira,J Size,116,1047,14,-,8 6 5 4 1,1:47.11,1.7,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
2,9.0,HAPPY PLACE (S380),C Schofield,T P Yung,119,1128,6,1-1/4,11 11 12 12 2,1:47.31,26.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
3,6.0,AMBITIOUS CHAMPION (S083),S De Sousa,R Gibson,124,1117,13,1-1/2,10 9 8 8 3,1:47.33,21.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
4,13.0,GREEN DISPATCH (V184),A Badel,C S Shum,115,1176,8,2,9 12 11 10 4,1:47.42,33.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
5,8.0,STAR MAJESTIC (S093),N Rawiller,P O'Sullivan,123,1113,5,2-1/4,1 5 6 6 5,1:47.49,17.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
6,4.0,SUPREME PROFIT (P230),H T Mo,C S Shum,116,1283,9,2-1/2,14 14 14 14 6,1:47.51,23.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
7,12.0,TRAVEL FIRST (T098),T H So,C H Yip,114,1199,11,5-1/4,2 1 2 2 7,1:47.95,148.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
8,7.0,PACKING DRAGON (T230),G Mosse,P F Yiu,123,1209,7,5-1/2,3 2 1 1 8,1:48.00,11.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
9,11.0,SERGEANT TITANIUM (S332),O Murphy,J Size,119,1155,3,5-3/4,7 8 9 9 9,1:48.05,48.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
10,5.0,RENAISSANCE ART (T197),K Teetan,C Fownes,125,1097,12,7-3/4,12 13 13 13 10,1:48.35,40.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
11,3.0,GONNA RUN (T094),C Y Ho,C Fownes,125,1050,2,7-3/4,5 7 7 7 11,1:48.36,41.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
12,10.0,HEROIC GURU (S260),B Prebble,D J Hall,120,1057,4,14-1/4,13 10 10 11 12,1:49.40,44.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
13,2.0,BASIC TRILOGY (V133),Z Purton,J Moore,131,1215,10,16-3/4,6 3 3 3 13,1:49.80,7.5,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
14,1.0,ANTICIPATION (T198),N Callan,A S Cruz,133,1128,1,18-1/4,4 4 4 5 14,1:50.04,11.0,2017/01/22,ST,7,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""A"" Course",13.76,35.24,58.34,1:23.10,1:47.11,,13.76,21.48,23.10,24.76,24.01,nan
1,3.0,LUCKY EVER (T293),A Badel,C S Shum,132,1176,7,-,6 6 1,1:09.33,34.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
2,7.0,D B PIN (V344),Z Purton,J Size,128,1142,1,1/2,1 1 2,1:09.42,2.3,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
3,4.0,PERPETUAL TREASURE (S191),H T Mo,T P Yung,121,1162,9,1-3/4,2 2 3,1:09.60,175.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
4,1.0,MERION (V080),N Callan,D Cruz,133,1227,2,1-3/4,5 3 4,1:09.61,6.2,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
5,2.0,CLEVER BEAVER (S352),J Moreira,A S Cruz,132,1082,6,3,8 7 5,1:09.82,5.6,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
6,6.0,DRAGON GENERAL (T400),U Rispoli,Y S Tsui,129,1105,5,3-1/4,7 9 6,1:09.86,134.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
7,11.0,WATER DIVINER (V356),N Rawiller,K W Lui,126,1187,13,4-1/4,13 11 7,1:10.00,6.4,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
8,10.0,KEEN VENTURE (A024),B Prebble,A Lee,126,1088,4,5,12 12 8,1:10.14,11.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
9,9.0,MALMSTEEN (V059),S De Sousa,K L Man,128,1148,3,5-1/4,4 4 9,1:10.15,20.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
10,12.0,ROYAL ELITE (V300),C Y Ho,C Fownes,118,1100,8,6,14 13 10,1:10.29,291.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
11,5.0,BACK IN BLACK (T358),K Teetan,P O'Sullivan,129,1078,11,6-3/4,10 10 11,1:10.42,32.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
12,14.0,EXPERTO CREDE (A110),C Schofield,J Moore,116,1093,10,8-1/2,11 14 12,1:10.69,58.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
13,8.0,HAMMER KING (V034),S Clipperton,P F Yiu,128,1183,14,10-1/2,9 8 13,1:11.01,20.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
14,13.0,SILLY BUDDIES (S054),K K Chiong,C W Chang,111,1107,12,11-1/4,3 5 14,1:11.14,254.0,2017/01/22,ST,8,Class 2,1200M,90-70,GOOD,1.0,"TURF - ""A"" Course",23.82,46.21,1:09.33,,,,23.82,22.39,23.12,nan,nan,nan
1,1.0,RAPPER DRAGON (V082),J Moreira,J Moore,126,1177,8,-,5 6 5 1,1:34.98,2.1,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
2,13.0,SEASONS BLOOM (V410),N Rawiller,C S Shum,126,1037,2,2,10 10 10 2,1:35.28,12.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
3,2.0,BEAUTY GENERATION (V380),Z Purton,J Moore,126,1123,5,2-1/4,8 8 7 3,1:35.32,6.6,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
4,9.0,WINNER'S WAY (A025),M Chadwick,A S Cruz,126,1095,12,3-1/2,3 2 2 4,1:35.54,17.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
5,5.0,PAKISTAN STAR (V325),S De Sousa,A S Cruz,126,1129,9,3-3/4,7 5 6 5,1:35.56,5.6,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
6,3.0,EAGLE WAY (A093),T Berry,J Moore,126,1081,6,3-3/4,11 11 12 6,1:35.59,11.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
7,14.0,BABA MAMA (V214),G Mosse,L Ho,126,1107,10,4-1/4,12 12 13 7,1:35.66,78.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
8,12.0,CIRCUIT HASSLER (A041),U Rispoli,A S Cruz,126,1128,13,4-1/2,1 1 1 8,1:35.69,418.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
9,4.0,HELENE CHARISMA (A129),A Badel,J Moore,126,1123,4,4-3/4,14 13 14 9,1:35.74,65.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
10,11.0,WESTERN EXPRESS (A090),R Moore,J Size,126,1253,7,5-1/2,9 9 9 10,1:35.84,8.5,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
11,8.0,PEOPLE'S KNIGHT (T305),B Prebble,J Moore,126,1151,11,6-1/2,4 4 3 11,1:36.00,110.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
12,10.0,LET US WIN (V381),S Clipperton,J Moore,126,1115,1,6-3/4,6 7 8 12,1:36.05,58.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
13,7.0,SUPER CHIC (A134),K Teetan,A S Cruz,126,1095,3,7-1/4,13 14 11 13,1:36.15,146.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
14,6.0,RODRICO (A091),D Whyte,J Moore,126,1068,14,7-3/4,2 3 4 14,1:36.23,176.0,2017/01/22,ST,9,Restricted Race,1600M,,GOOD,,"TURF - ""A"" Course",24.91,48.37,1:12.55,1:34.98,,,24.91,23.46,24.18,22.43,nan,nan
1,12.0,MR POTENTIAL (V270),A Badel,C H Yip,113,1072,10,-,9 11 9 1,1:22.12,12.0,2017/01/22,ST,10,Class 3,1400M,85-60,GOOD,1.0,"TURF - ""A"" Course",13.65,35.38,58.67,1:22.12,,,13.65,21.73,23.29,23.45,nan,nan
