Target Feature,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Date End,Date Begin
J McDonald,-0.1896460403784808,0.44311924950198567,0.36637954131739314,-0.5251457437495427,-0.5854234623281681,-0.5672246695446043,-0.710188985522432,-0.3229370551917585,0.1362168781176578,0.05042864863507882,-0.6369713667353512,0.3454595600660491,0.4031044078322141,0.0790498181531439,0.28043517170074955,-0.4289089776896856,1.207125208868349,0.040203897270238834,0.27976179282230734,-0.04057163152296929,0.034565401701388235,0.005513705602108268,-0.4924382458537804,-0.2874634117825044,-0.3301481881991203,0.10301958030290148,-0.5449774842335414,0.6367501170819292,0.6137201489420316,-0.15492976852726686,0.31082155656396454,0.42840282067006646,0.15214705220808714,0.2567249018931314,0.03159285254362995,-0.3365361060110233,0.6104778047676472,-0.03653396251840349,0.15301354905074382,-0.011313718855924484,-0.2744999689251193,-0.5051086209677329,-0.5161977327568998,-0.3515120230194484,0.3334672247212873,0.3285685332675771,-0.15653544112518306,0.6486587914376174,-0.773402514605641,0.21502472412516457,2025-07-16,2025-05-21
C L Cheung,1.5393898035029914,0.10122275599121791,0.2846827806716428,-1.0904073423828817,-0.7067644592305357,1.626135035809306,-0.2301109251778456,0.7439731554912634,-0.5282187021050015,-0.5553821117430535,1.289372637011845,-2.389957993913937,1.5443642233694972,-0.7475779415335166,0.30699905823660567,-1.3443299079170816,3.0492920644799213,0.19352897915641776,-0.04655549569978395,0.7117995308397248,-0.035419762719783275,-1.7997276222912502,-0.5647008066687833,1.1848290604797893,-0.5529708138193453,1.0226847661427447,0.9147934249006383,-0.4726540123594914,-0.5626639806287269,0.22117152591357966,-0.11604466308511377,-2.276834566870355,-0.10371076742500808,0.4217845959884882,-0.6594146099038006,0.797731561662544,0.12055371808218443,-0.3346077127376562,0.8024932003632189,-0.5231279357856393,-0.5326065855017476,-1.3208508750435641,-0.2984659783419316,0.04392111626067522,0.27798723100688394,0.5831250829316974,-0.28636832141449226,0.28496804075618754,2.4534391903516197,-0.6244227160767629,2025-07-16,2025-05-21
C Y Ho,0.3107832074583871,-0.15598404825672652,1.129655685257415,0.437238534486714,-0.6086475145501512,-0.4346714873256224,1.4374365689565933,-1.761965807780851,-0.9493733940734636,0.5434148732832819,-0.38479289220946933,0.42355843036160934,1.431225936614034,0.17817761123765682,-0.33090624917609424,0.20119549590404653,0.8449210148645967,0.9506861727839125,0.02563664165691257,-1.2076741807391007,0.2543928734153531,-0.38097179072925275,-0.23712599308128335,-0.07149334472963317,0.6595193358513046,-0.28290370935618114,-0.7063458928466373,0.31824777991176767,0.42208135668616503,0.523502908498733,-0.4157284036630429,1.0015991362498895,-0.35684100786958206,0.5429937831391382,-0.36005102958650437,-0.006938059375742824,-0.34747024280268546,-0.06758924513950032,0.6321054288876647,-0.12999857217663674,-1.1895562800206618,-0.03608474513763241,-0.8965220149076222,0.13177908608245395,-0.4328187120770183,1.302489583117551,-0.6177208322139515,-0.17671619537000366,-0.3182927857074097,0.20923228210710196,2025-07-16,2025-05-21
B Shinn,-0.8018311097803037,0.1488500607972967,1.1528952818206246,-0.3382668319320639,0.09005758105378946,-1.0296308862888777,-0.8745845999638999,-1.1304152047812681,-0.39912835825581755,-0.299994698450276,-0.2161504723505112,-0.15030075788525096,-0.6620187915999303,1.1099858033685592,0.7023895826359914,0.2351929510632047,0.3788967568851473,0.3961571288992475,-0.12204938842806598,0.13363352578324236,1.0911885721265702,0.15771893777761406,-0.30178717994910487,-0.18412844600504077,1.1422946530760192,-0.2246450221075821,-0.6218700660083757,-0.021894550827531646,-0.5843132133231267,0.7178550333128882,-0.07080453782940829,0.8450515001149272,-0.08391919700815775,0.4825213975492037,-0.4491753377703962,0.07680749397217243,-0.6284532955190704,0.0985580093570185,0.14359686552072026,-0.007954697071404416,0.5979047256788311,-0.7669181273912213,-0.32777729668775807,0.4410111967030873,-0.8197778080192479,0.09641374596151632,0.2116891427780954,-0.857317918420091,-1.2998479220944275,0.41150233857950586,2025-07-16,2025-05-21
K H Chan,0.743562222092583,1.1086963923463187,-0.29339623726205827,0.4900380990144275,-0.012160098075833991,0.07003728992474693,-0.15389131374296505,-0.9768101767045999,-0.2960267504987141,0.34224968913184445,-1.0047847072769396,0.006067809765558519,0.32334828683583683,0.5665593205618541,-0.42275308969095204,-0.29886635437394804,0.9391159931292555,0.3701411480177861,-0.6781990323067765,-0.028621668207346802,0.07130227262203609,-0.16891152185268404,-0.05511153067007038,-0.37055526156983587,0.8139024494415742,-0.32265175516214256,-0.9505267320777477,-0.21472869121520027,-0.5976855243822758,0.339433582762022,0.46349802398630363,0.3125410336811135,-0.2179109586311154,-0.6268929550071283,-0.7023971357008261,1.3044536717526132,0.03924645566286914,-0.03865934034022065,0.5040100267127687,-0.8243439707114246,0.06986491928654495,-0.35783301110513177,0.3233060349400044,-0.4087077315664815,0.17987156995957243,-0.2185701063867452,-0.1932565729059376,-0.667795991028768,-0.2508248288814859,0.914278638844387,2025-07-16,2025-05-21
Y Kitamura,1.1367552409331203,-0.9231407226395628,-1.2249591745051578,-0.45241105112014823,0.5233214001839067,1.3690969606949572,-1.1461902182795043,1.0115513829421459,-1.025715365442721,-0.06925012376978795,1.6685477981667916,1.1987209318178718,1.042516858898757,0.3550612449128442,0.3716665740219657,-0.5536052473819348,1.8011803790205012,0.43700531726235275,-0.3245818570675409,-1.7072368898400714,-1.2219212995628093,0.1220295939200522,0.27648222170388964,0.14497221780344555,0.44608289488145336,-0.7978379216692817,-0.6167249782375394,-0.009605759913851951,-1.3261302182637917,-1.1534864128195157,0.3477438984885591,-0.8805007208717919,0.4733039088619405,0.9496321991499255,1.0594187035734426,-0.14190308910628013,-1.154795686301203,-0.6712488646677263,-1.062632760248218,-1.7343549228905502,0.6622069480857583,-0.43696237447391234,-0.7602635530397996,-0.4171078179764837,-0.5172790652016048,-1.0816699121558195,1.0560658920593202,-0.07340821604306226,-0.7203942704909442,1.7154965308934846,2025-07-16,2025-05-21
T Berry,0.6245392027003109,-0.595292824419882,-0.9913223201209366,-0.9997360285052087,0.6471504435721023,0.3476220652905459,-0.30364881785903114,0.12789355538218505,-1.5340872931737946,1.1124504020792447,-0.3912232848747056,-0.5743470712250657,0.8352247965324789,-1.747005631929964,0.38171554719666195,-1.056872272370547,-0.3858684305262491,0.419615450862779,-1.2091789430415834,-0.5492099935908141,-0.40626127479352986,0.9847078949893576,0.2731440915460341,0.08170910861482537,0.6386392072560552,0.02472804979361353,-0.03768839766428456,-0.8746766988251323,0.26580113635233193,-0.16284746767783148,0.5740369921038507,0.7807881172015924,0.36494980494909746,-0.22199910814080398,-1.7721821987205284,0.007475795166427312,-0.40098880902847034,-0.8209830773629898,-0.09082083068999222,0.45419582110295137,-0.9037558140145479,-1.626878660173471,-0.4420770920044371,1.9358737486421376,0.654522542214483,0.31594044742589555,0.53189544097165,0.12336851704911128,0.30086906132876345,1.0125753803941429,2025-07-16,2025-05-21
C L Chau,-0.37359292264828137,1.0981077500742527,0.3888818174185998,0.32905313845945283,-1.0229293228456513,-0.013794177371553955,0.27391982411607363,0.2985110098791073,-0.9027549030925165,-0.4610004682219627,0.5310351238299743,-0.0519977784284812,0.6609200084807567,-0.21166312674145524,-0.6828378372897884,-0.25350506014373575,1.217124752035947,-0.20728576998531492,-0.42324540453752846,0.41925082691802273,0.8728468927667059,0.035776601795706055,0.4030947312798683,-0.33177487099748554,1.2701753828629185,-0.8868588014231148,-1.621122848840964,0.3018105375367963,0.6204098402812153,0.9003104745574438,0.2909494964085622,0.9228154469476709,0.2518936885825561,0.1400915022254396,0.3458127127897248,-0.4534684235064534,-0.2084828086402583,-1.3110992337807992,-0.22821014017137473,-0.5875977331540327,0.0714003699900812,-0.5770353409397809,-0.18252938559571208,0.33855798153398103,0.22850617319154418,0.03670160942134592,0.897546272236636,0.1525368399141466,-0.2973225169064965,0.5328220877154124,2025-07-16,2025-05-21
M Dwyer,1.4338808435892365,2.7676977342438542,-0.992894423434358,1.421922577621576,0.06061098868975126,1.9713066882900119,-0.3354689754713943,-0.10397089521325618,0.7211522373190016,-1.4954619241468572,-1.6939596468563163,-0.7930789457380422,-0.6054152812547754,0.8328161695780444,-1.6879762371586813,0.22538233358855747,-0.2673447473341468,-0.26828467121348126,0.14878157291278743,-0.7263817177362798,-0.6890780108572528,-0.45042751076370235,-0.4550972584050136,-0.2571274642990922,-0.16660284869331127,0.21263077063617933,-0.3505710401654027,-1.193850518779688,-1.0514810785532365,0.4266084291513661,-0.33151912175521536,-0.8813067118367308,-1.4986866333030047,0.659107151602179,1.913787581000205,1.2742539155499464,-1.2875324877872725,1.2677733209731978,0.8370862612104115,-0.01349267273718536,0.09518558660561793,0.5904968434145847,-0.08146090745053232,-0.3787905488568198,1.08213116345608,2.0853225734190124,0.2533324159235787,0.9889597137998525,1.735272262593913,1.3157494071458093,2025-07-16,2025-05-21
J Bowditch,-1.1991895322365693,-0.38011494253822414,-0.6076760911653711,-0.6658369490567625,0.019846909233655875,-1.4592645356397835,-0.5879583292734152,0.9353714122814756,1.2046801215831293,-1.3662746811132949,-0.6649670976205507,0.1441370151443691,0.2358288486494984,-0.40366202247885413,-1.2859595827236927,0.612941629511535,-0.87191032731543,0.5271180721855486,-0.09965874076894746,-0.8710766723535749,-0.10402431275870651,-1.254978975520092,-0.9290778674365252,0.9196813988738212,0.4809008717232933,1.4389548585255558,1.2704304812800609,0.17590429670342714,-0.32941960052677244,-0.701228794132663,1.1393740989782577,0.8500019158037433,-0.8751896313707547,0.9294165330999014,-0.4311806237464223,1.1831529593125736,-0.2629426637952342,-2.5426485036023774,-0.05248351132059497,0.39909796487675275,0.30756316774920456,0.08166945110129535,-1.422096206380261,-0.26566098944513633,0.560995753291051,0.05414297793637796,-0.4828989160900935,-0.6778004900246439,0.27384806656614313,-1.105643684413794,2025-07-16,2025-05-21
W Smith,0.3264064131249449,0.4597456932750309,-0.045473324816914705,-0.43527731565638783,-1.8606564013250917,-0.7475727490186527,-0.5202252010951287,-1.4640546686070495,0.2823971375345747,-0.8878454250592195,0.9940922746198639,-1.0399413096556305,-0.6957992885050669,0.801598541803232,0.5993991376781603,0.3904262758207648,-0.4432518414955166,-0.26095449491051287,-1.2058637891626216,1.0333266978377167,-0.06826287103056351,-0.7492007431882748,1.3520599345792215,-1.7305857713695845,1.4550641841911198,-0.4613364485017712,2.5831525507997446,0.7776986753816496,-0.6098456171231411,0.17741719791339577,-0.727577060669415,0.00921577422176421,-1.3710524478540074,-0.974615617630935,0.7971508422738997,0.7469344376317734,0.04116638763111073,0.8615896302902821,-0.4714147916278927,-1.9106174607586421,-0.12287664989011586,-0.4313883504068085,-1.1492421742127807,0.004422821980013126,-0.0012212901819383044,-0.33110230525278467,-0.10717735935585547,-0.190305994941358,0.42272514265476513,-1.9520539043004177,2025-07-16,2025-05-21
M Demuro,-0.8503483573960318,-0.23746672037597413,-2.177952633248417,0.8297516233934701,0.463270952859848,-0.3420091869070607,1.4182081760024388,-1.4854827097670813,0.14064162458226648,-0.8878111125049691,0.8512330953053967,0.9051077593173753,-0.23687408611965238,-0.39670190075199,-1.1090024389266668,-0.3341587538682028,1.2892582693577792,0.4420345238142019,0.23572556995410787,-0.532335164629708,0.5511592337068608,1.5451659234841744,-0.1080199564694071,-0.8597485446933185,0.7165162488289363,-0.2205074044067792,1.316911788089045,-1.283492545664417,-0.1660747034784223,-0.65880928367125,-1.7240921291133748,0.6271443287056682,-0.2605029351517611,0.8973382428513638,1.5554775798339218,0.8760074986763522,0.9155095285538689,0.7921508249825148,2.0531755539248735,-0.25281041730467246,-1.7160036958532159,-0.7956364672213344,-0.6622853181319014,-0.18873627622223033,-0.2258267616105219,0.5026626803070069,0.15075752400319412,-0.5166477527420285,1.2033304263139826,-0.5598083465937499,2025-07-16,2025-05-21
K McEvoy,-0.8258079218292577,-1.6366102759024632,-0.470381751471568,0.2379713642061126,1.567360199022271,-1.0819028330132017,-0.30201142371418704,-1.406734887231477,1.072586384714478,0.2671765692857165,-1.2831777451494297,-0.6853338530116692,-0.7083674827735019,-1.007838628703121,0.49557031867422674,0.8647495095309061,0.3467093169899192,0.7334726986148646,1.0002042953417813,1.3552566007550622,0.19210272486907667,0.21254418590740265,1.1854186515902754,0.28504255935932843,2.4784202018514376,1.1761298890597247,-1.164452412266946,1.405061410039635,-0.8662557620699248,-0.4936096794241907,-0.06864222344969362,-0.27021419157117904,0.27229321487195296,1.3816291480811589,-0.39815862485612175,-1.3124827375331893,-1.4417656633707407,-1.0589485561204115,-0.4231196942321144,2.906177563669197,0.37691738119507745,0.4928653420284167,0.6024776151233419,-0.3091535328445624,0.1767072574736639,0.325925746885784,-0.450311371673616,0.14611931388651325,0.8444666568202428,-0.19656712347563796,2025-07-16,2025-05-21
A Badel,0.039874745940627926,0.6575101554984847,0.8007198178608179,0.12290920994570374,-0.3895515199429708,-0.2133663310409625,-0.1472662648343249,0.14924135195581587,-0.18463333282387276,0.06250128957657951,-1.0289181577900368,-0.09404189503531203,0.4806413766174785,0.9279096709256053,-0.7870616990751467,-0.6909643902750853,0.20973357495159622,0.3547356908298002,-0.13810016394339153,0.05040675733543555,0.37965308804862874,-0.5149296143848711,-0.6031767581266252,0.19804243990959888,0.5205144647759924,-0.2533426334256544,-0.4375989223352911,0.3933004220268618,0.17308356279789638,0.9835551217517282,-0.027871583063802392,1.1853900487610503,-0.3896088081223971,-0.04972913653396829,-0.30153356922340147,0.22497182635508978,0.4778414711978351,0.4353707002128304,-0.06851384194791955,-0.3134806347394859,0.4441032248186903,-0.44512209138136993,-0.301144358328011,-0.2348162626612752,-0.6169726671581075,1.0546305346658003,0.6914879459802423,0.5742374271572115,0.032786450606679805,0.3790482941376485,2025-07-16,2025-05-21
S Nakano,-0.717575800448743,0.9090042897601882,-0.6930850236867467,0.908979157994387,-0.3078775913160138,-1.101975625996425,-0.9473973330606338,-0.057463491240703705,-0.5406534405155076,-0.1423970011609573,1.2692690970338472,-0.8626570374420209,-0.5066527620379716,0.7700064790107142,1.2452672334304553,-0.8003867260683303,-0.7916341297204931,-1.7007242139319225,-0.6232467619411682,-0.8925695595741454,2.2206511407047578,-0.8252611306176891,0.4466987480167467,1.1584911735028953,0.8594122796699111,1.6541787042726792,0.2717792547348467,0.694777845908707,-2.1188138946034107,0.7196404984677772,-1.0052605616050727,0.08893123884826623,0.9127413195896034,-0.1506448876083444,-0.7416157527137274,-1.2156625922774762,0.22749093545992274,0.24675984573236726,0.18837795470734425,0.2452006617440157,-0.09745345169386377,0.3519822270792619,-0.3346639473939686,-0.39579867909046934,-0.5009883620620591,0.16169665443155082,-0.5840435285529195,-1.7845800263225433,-0.7906984831178204,-0.7863601677221501,2025-07-16,2025-05-21
C Lemaire,0.8163667007323812,0.8337790068256764,1.2236350805059197,0.541990070536625,0.06796746571226117,0.45430959630905726,0.3957701379186322,0.5056855494128712,-0.8900464818440658,-0.5771124135375263,0.470724081715697,0.4997233217135674,-0.4188828969395411,1.270744887558213,-0.13930222917209914,3.1376452686626566,0.7370254055445055,1.0383204514974564,-0.8987240729933155,0.952956621240476,0.6370642741517358,-2.117428279365898,-0.676701340717728,0.9014960287619285,-0.20353910485574608,-0.30239501459113677,2.134898781667135,1.5332799210424148,-0.29289527290561185,-1.952722749677058,-0.4989437636333227,0.38365467216012594,2.3718766166542995,1.8887360996836386,-0.8816618792288435,-0.034690331121045234,0.15822346859278916,1.2301963522879322,1.175461632182642,-1.2885508753489565,0.07293277275833651,-1.1734246978518248,0.36956326853880894,0.3724731846014703,1.3584475502981808,-0.5463203383457403,-0.33148183996910485,1.1474204368460785,0.03150678380510928,0.5728333523681962,2025-07-16,2025-05-21
W J Lee,-0.13603009913406394,-1.8648372819105103,-0.6182852991754553,0.3469852268389674,-0.546136915503171,0.6675865319326738,-0.7105474948245761,1.4175272928489475,-0.2699765235290344,-0.3710504326268822,0.9006149816358648,-0.33078605384704374,1.569059438565233,0.36317659534357044,-0.40635029100435166,-0.18310902136224566,0.388714497746108,-0.2271241102532433,-0.33123840624008416,-1.162509785717544,-1.0321410153013828,0.26347291664974565,-0.14508994660157792,-0.1686758914039839,-1.124548072299248,-0.4267350155908609,-1.471872205233919,0.4878636687527917,-0.3985213504133771,-0.4365429328488787,1.0578226929773435,0.4286479378008563,0.6445332959875198,-1.0951371505063963,0.38739658002073013,0.9262975403287037,-0.22155478678793322,1.0226619403007604,1.0765862681961835,-0.48215412877244984,1.564503896279548,1.1721856126775738,0.22889811925826029,-0.3105697843269223,0.6993165129013375,0.06862725947874154,-0.4584374786328335,-1.0693126597744604,-0.24504262422207532,1.3623358188628325,2025-07-16,2025-05-21
Y L Chung,0.5718824914898009,0.6919109295667175,-0.7063530134301089,0.3158784028296978,-1.0900326058562317,-0.4854583815321574,0.4031318331674987,-0.8183491429201055,-0.862108680138852,-1.4509253675366827,0.09222505088879433,-0.15728938808571025,0.5509985301437242,0.3676360777217432,0.4528560111257484,-0.10466593302615623,-0.22808016254821778,0.7949901153104769,0.6538078553689745,-0.07860548613995795,-0.5777222325007884,0.5778673875026417,-0.5462414819267924,-0.4182826207602279,0.6777743341319906,0.2763911727427023,-0.6213628046715147,1.0081285623154497,-0.16206451204376873,0.007925799696144918,0.10896478719609563,1.4001370230690342,-0.7762118094261108,-1.0481573984898807,-0.5242012640006329,0.06009903176689717,0.48703392642173476,0.367531115513925,-1.3035860817493912,-0.21639599656350267,-0.4084895322464373,-1.2176197040771868,-0.5429736748732128,-0.16862975056491641,0.5643313935904254,0.49257165904666494,0.5596292497988413,0.666374535818742,0.28118181365720507,0.3100822818793994,2025-07-16,2025-05-21
