1.549736989	0.398342219	0.482633105	0.642293575	0.177399541	0.470949428	0.942137951	0.013474503	-1.343752331	-0.218766621	0.876809092	0.78803411	0.944342315	0.352255953	0.416370978	-0.794318713	-1.169683384	-0.986727271	-0.152386378	0.75479835	-0.582516136	0.091973485	0.599264475	0.329095103	0.828629379	-0.885614966	-1.134338153	0.079458731	0.314098374	0.264788996	1.471365804	0.437182809	-0.10330086	0.303616829	0.092967966	-1.019848946	-0.002276138	0.332952812	-0.37714756	0.330138733	-0.211199325	0.244677038	-1.172882683	0.018848055	-1.088706089	0.832503982	-0.328243983	1.040217737	-0.87960911	-0.07867695
-0.45526652	0.320841973	0.24294707	-0.117307644	-0.808385489	-0.156047732	0.023294294	-0.719162571	0.884803462	-0.687756232	0.74918765	-0.283280833	-2.400488246	-0.518905115	0.953326597	-0.140264389	-0.661616662	-0.471624008	1.021395613	0.219589765	1.04647108	0.105386426	0.363554249	-0.4752773	-0.240773913	0.848379259	-1.430134738	-0.527177219	-0.446024258	-1.082612749	1.516531196	-0.712655006	-0.859474116	-0.320673874	-0.305444078	-1.071281527	1.084819764	-1.289663679	0.74563887	0.376782939	-1.274831729	-0.723204189	0.791453391	0.522575187	-0.097074718	-0.435791079	-0.872401087	-1.264395929	-0.84816959	-0.411011291
-0.843206547	0.624117422	-0.515601825	-0.124838476	-0.85694894	-1.203211259	-2.297574906	0.944464029	0.440012086	0.81072087	0.272770314	-0.658125012	0.159003051	-0.612452854	-0.049935144	-0.380629522	-1.157937487	0.412404488	-1.652306902	1.245928386	-0.629651358	-0.458283815	1.115578847	0.515302213	-0.79132473	-0.274891714	-0.279735758	-1.052360175	0.368621237	1.455058411	0.616186451	1.473041034	0.86293687	1.283805776	-0.107706116	-0.0663877	0.179504279	-0.937482744	0.895319199	0.067147462	1.535011862	-0.447774534	-0.199662509	-0.676647134	-0.138113844	0.732634644	0.952047317	-0.715849672	-0.229727935	-0.052490871
0.324276732	1.86424548	0.035687504	0.751233154	-0.168483504	-0.099249367	0.404647827	2.472174858	0.304143447	1.161381294	-0.536967907	-1.022422676	-0.227542531	0.496401861	1.102721129	0.241758233	-0.260267092	-0.067475128	1.401684843	-0.269415953	0.782777631	-1.677989554	1.787229265	1.219490047	0.672454506	-0.060750929	-0.733448476	-0.624544362	-0.094937823	-0.583587395	0.275238308	0.953409837	-0.432788806	-1.327092424	2.088473413	0.695277375	0.253304738	-0.651553274	0.437273318	-1.537208183	0.189890448	-0.527125279	0.567491403	1.315205664	0.943846096	0.156795177	-0.138563061	0.112718243	0.92838357	0.196199241
-0.327425437	-1.033558309	1.036841146	0.844455772	0.767599578	0.766619432	-1.149759692	-1.15329143	0.363978688	-0.013244019	-0.658740044	0.468521609	-0.506029558	-1.555769257	0.087002146	0.588901344	1.352438398	-1.061525057	0.155886019	0.443047255	-1.178228303	-0.143106765	-0.875609191	-0.129381	-1.483890214	0.174812293	0.894640291	0.313586544	-1.460360461	0.878711023	0.859883808	0.24176486	-1.033728844	-0.614651718	-0.836118517	0.915276941	1.143256651	1.014549263	-0.338485674	-0.10620421	2.601769616	-0.486823447	-0.684252446	0.941866	0.154560738	-0.302209769	-0.141215553	1.0069819	-0.73002452	-0.520208755
0.910123948	0.332200327	-0.998662978	-0.272152592	0.79382578	0.224587259	0.251659719	-1.492032033	0.184140564	-0.331022696	2.300475193	-0.154101543	0.157481078	1.410662646	-0.278281386	-0.895392102	-0.239250745	-1.138716081	1.105869223	0.126733574	-0.336488646	0.601482749	0.251171654	0.425654526	0.056277447	-0.556037617	-0.236061132	1.087236112	-1.441164723	-1.723950519	1.108851916	1.244091186	0.976618955	0.444712769	-0.147125296	0.475197896	0.679625865	-0.217012122	0.395363102	1.062126851	1.05981939	0.710397626	-0.024657498	-1.628378088	0.156353684	-0.443845623	1.573770947	0.603406428	0.344424869	-0.50291102
-1.219777043	0.680322846	0.665782471	-1.115426413	-0.708990564	-0.663232767	-0.670252591	-0.419779594	-0.149065649	0.926208995	1.594734777	1.047796862	-0.120886554	-0.192092866	-0.354806787	1.961961665	0.039110027	0.33252646	-1.367913199	-0.668043666	0.954944587	-0.209864723	1.360757395	0.279692748	0.343683832	-0.732963172	1.582003731	-0.81885082	-1.540479271	-0.193804619	-0.805127967	0.787077547	-0.493684641	0.463568852	0.583719465	0.669221942	-0.479903252	-0.662191236	2.120656171	0.979752915	1.788683496	-1.24202117	-0.009386723	2.084618346	-1.818083249	-0.665049327	-0.31073123	-0.262672863	-0.517877102	-2.161332773
-0.750745282	-0.096908006	0.157535475	0.383890927	0.551109175	-0.298172491	-1.354807343	1.107450254	-0.519800837	0.295879501	0.370458557	-1.306678817	0.305103884	-0.197843867	0.128612322	-0.96477552	1.294584597	-0.693321637	0.713481384	0.246891502	0.094939836	0.40641894	-1.142953455	-0.396916023	2.051352781	0.615738597	0.726344496	1.345331081	0.447436857	0.801953733	0.814693617	0.302341342	0.02623625	-0.305473751	-0.567975474	-0.357819413	1.153331594	-0.510257956	-0.635518124	-0.923276161	-0.749976368	0.645600416	-0.507453234	-0.819593931	-0.838835095	-0.20750534	-0.726725079	-1.341427406	0.975516805	-0.381753099
1.249044759	0.050887658	-1.018381354	-0.309972493	0.642698261	0.97093737	0.023251735	0.831012196	0.914278433	-0.208130388	-1.142299761	-0.575342918	0.085665217	0.762271391	1.264078146	0.816723498	0.058810988	0.498508745	0.000406649	-0.806907892	-0.397025953	-0.887734713	0.189575656	1.377000496	0.403262578	0.128132448	0.25172009	-0.054946636	-1.056709516	0.266399853	1.28302164	-0.759403032	-0.40663947	1.59425962	-0.039799077	-0.032056437	-0.278557163	0.68194908	0.495485549	-0.821735672	0.152290871	-0.139624599	0.566219678	-0.212661577	-0.690208843	-0.392073211	-0.345009461	-0.384932741	0.396525165	0.046366629
-1.063188892	-2.355948451	-0.506664501	0.401196427	1.014006978	0.744661517	1.46512818	1.678253085	1.898370983	0.263041576	0.250609327	-0.241617944	-2.499601114	-0.881295692	1.340126679	-0.506976226	2.095070069	-0.353284913	1.116398962	-0.573394806	-0.508832789	0.018171339	0.174007988	-0.375205488	-1.080414593	-1.095718579	0.035739562	1.572718135	-1.681109052	1.001535068	1.029343587	0.242090679	-0.613695382	0.001337605	-2.06111529	0.8681084	-0.673121356	-0.430828208	1.085887322	0.050137946	0.774366741	0.106155056	-0.027191781	-0.686176158	1.003256465	0.713433998	0.629877601	0.412299272	-0.47584116	-1.53853285
-0.892915515	-1.37536246	1.119865018	0.048092884	0.310421014	0.043204964	-0.926651269	1.902304761	-1.183997713	-0.618238856	0.264106976	0.619606532	-0.568471232	0.151593135	-0.34897494	0.447316629	-0.039481246	-0.426660743	0.397733211	-0.825224052	-1.047450118	0.441541461	0.950784135	-0.408520352	0.162326457	1.499937809	0.76279765	0.051765583	-0.222776966	-1.603507049	0.530121206	1.003015498	0.307899275	-0.217025253	-1.383596924	1.175325768	-1.085952061	-0.948358179	1.004555934	0.189629968	-0.207390505	-1.300559223	1.530259052	-0.039164201	-0.712549119	0.163441103	-0.791920099	0.566465654	0.432477526	0.323838357
-0.521756454	-0.381655959	0.499981859	1.119887562	0.394753233	-0.04313232	-0.415326966	-0.306247716	1.21018812	1.23338666	0.662892178	-0.72515292	2.728509404	1.367303863	-0.428956643	-0.054272315	0.251756856	-1.101745988	-0.69336976	-0.957963828	0.164199504	-0.724559824	0.69672998	-1.617379983	-0.361090709	1.102007518	-0.622727311	1.40634783	-0.90643958	0.686819742	-0.268958285	0.341752515	0.617152701	0.137472872	-0.398182232	-0.154741438	-0.085455079	0.838190748	0.183673142	0.181753966	-0.389785872	0.044491493	-0.386963437	0.333554074	0.880914581	-0.872139555	-1.582160716	-0.39335974	0.041520825	0.926158876
1.130796877	0.742877178	1.494083979	-1.338712032	0.666124956	0.263712992	-0.041794903	0.296622228	0.751219747	1.193556711	-0.047772157	0.531177382	0.77245459	0.255346778	-0.740300518	0.052895675	0.686896908	0.780664211	-0.453366392	-0.045587979	0.25194944	0.899594331	0.395872222	0.507582273	-0.458724558	-1.380584756	1.092182329	-0.918747411	-1.010357158	-1.650075755	1.366174794	-0.770227812	0.251870152	2.248823827	-0.55628481	0.48138567	0.232603533	-0.090713023	0.45843137	-1.554168219	0.007746619	0.949418724	-0.061581321	0.791254989	0.245376257	0.637125204	-1.913168802	-0.912508003	1.594397572	0.977358298
-1.432579695	0.123442806	-0.432111671	-0.055691724	-0.120461551	0.492802092	0.990850421	1.239619437	-1.65807624	0.204027608	-1.476696448	0.472532403	-0.294743108	0.041110806	-0.091425202	0.105467716	0.100936793	-1.815520149	0.397810958	-0.553304939	-0.715914147	-0.552023725	0.218901723	1.070653328	1.048180847	0.614339694	-0.394801687	1.029982446	0.368927786	0.435064606	-0.126862571	0.784384727	0.323096678	0.617941699	0.448123888	-0.393826829	-0.653168472	0.056917531	-0.062435517	-0.223417502	1.06059482	-0.626251646	-0.960194714	-0.427562613	-0.543054511	-0.994377391	-0.194379412	0.215382309	-0.586811567	0.54694216
0.796162272	-0.940463997	-0.666946393	-1.150096561	0.047806703	-0.187816465	-0.171296023	-0.334686356	0.338499415	0.636397178	1.05281808	-0.942099152	0.761452381	-0.045989957	0.198275467	-0.220054161	0.308529107	-0.710866346	0.074872121	-0.041121344	-0.980838932	0.109885558	-0.360291631	-0.52874406	-0.193672881	-0.929581551	-0.654367814	1.07923822	-0.288224319	-0.571901533	-0.37762524	0.127416277	0.550807687	0.009069986	-0.147691212	0.114906919	-0.169218992	-0.54860256	0.313967852	-0.204618568	0.263049673	-0.502506297	0.053184858	0.344430423	0.656877221	-1.132185328	0.168927441	0.509482925	-0.414944468	-0.043401962
