Placing,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Win Odds,Date,Course,RaceNumber,Race type,DistanceMeter,Score range,MinScore,MaxScore,Going,Handicap,Course Detail,Finish Time,HorseIndex,Country,Colour,Sex,Import Type,Import Date,Owner,Sire,Dam,Dam's Sire,Same Sire,PP Pre-import races footage,Gear,B,B_first_time,B_replaced,B_removed,BO,BO_first_time,BO_replaced,BO_removed,CC,CC_first_time,CC_replaced,CC_removed,CP,CP_first_time,CP_replaced,CP_removed,CO,CO_first_time,CO_replaced,CO_removed,E,E_first_time,E_replaced,E_removed,H,H_first_time,H_replaced,H_removed,P,P_first_time,P_replaced,P_removed,PC,PC_first_time,PC_replaced,PC_removed,PS,PS_first_time,PS_replaced,PS_removed,SB,SB_first_time,SB_replaced,SB_removed,SR,SR_first_time,SR_replaced,SR_removed,TT,TT_first_time,TT_replaced,TT_removed,V,V_first_time,V_replaced,V_removed,VO,VO_first_time,VO_replaced,VO_removed,XB,XB_first_time,XB_replaced,XB_removed,HorseCompetitor1,HorseCompetitor2,HorseCompetitor3,HorseCompetitor4,HorseCompetitor5,HorseCompetitor6,HorseCompetitor7,HorseCompetitor8,HorseCompetitor9,HorseCompetitor10,HorseCompetitor11,HorseCompetitor12,HorseCompetitor13,JockeyCompetitor1,JockeyCompetitor2,JockeyCompetitor3,JockeyCompetitor4,JockeyCompetitor5,JockeyCompetitor6,JockeyCompetitor7,JockeyCompetitor8,JockeyCompetitor9,JockeyCompetitor10,JockeyCompetitor11,JockeyCompetitor12,JockeyCompetitor13,DistanceMeterAsStr,Score range_85-60 Placing Value TR1,Score range_85-60 Placing Value TR2,Score range_85-60 Placing Value TR3,Score range_85-60 Placing Value TR4,Score range_85-60 Placing Value TR5,Score range_100-75 Placing Value TR1,Score range_100-75 Placing Value TR2,Score range_100-75 Placing Value TR3,Score range_100-75 Placing Value TR4,Score range_100-75 Placing Value TR5,Score range_80-60 Placing Value TR1,Score range_80-60 Placing Value TR2,Score range_80-60 Placing Value TR3,Score range_80-60 Placing Value TR4,Score range_80-60 Placing Value TR5,Score range_60-35 Placing Value TR1,Score range_60-35 Placing Value TR2,Score range_60-35 Placing Value TR3,Score range_60-35 Placing Value TR4,Score range_60-35 Placing Value TR5,Score range_115-90 Placing Value TR1,Score range_115-90 Placing Value TR2,Score range_115-90 Placing Value TR3,Score range_115-90 Placing Value TR4,Score range_115-90 Placing Value TR5,Score range_95+ Placing Value TR1,Score range_95+ Placing Value TR2,Score range_95+ Placing Value TR3,Score range_95+ Placing Value TR4,Score range_95+ Placing Value TR5,Score range_100-80 Placing Value TR1,Score range_100-80 Placing Value TR2,Score range_100-80 Placing Value TR3,Score range_100-80 Placing Value TR4,Score range_100-80 Placing Value TR5,Score range_95-75 Placing Value TR1,Score range_95-75 Placing Value TR2,Score range_95-75 Placing Value TR3,Score range_95-75 Placing Value TR4,Score range_95-75 Placing Value TR5,Score range_40-0 Placing Value TR1,Score range_40-0 Placing Value TR2,Score range_40-0 Placing Value TR3,Score range_40-0 Placing Value TR4,Score range_40-0 Placing Value TR5,Score range_105-80 Placing Value TR1,Score range_105-80 Placing Value TR2,Score range_105-80 Placing Value TR3,Score range_105-80 Placing Value TR4,Score range_105-80 Placing Value TR5,Score range_85+ Placing Value TR1,Score range_85+ Placing Value TR2,Score range_85+ Placing Value TR3,Score range_85+ Placing Value TR4,Score range_85+ Placing Value TR5,Score range_110-85 Placing Value TR1,Score range_110-85 Placing Value TR2,Score range_110-85 Placing Value TR3,Score range_110-85 Placing Value TR4,Score range_110-85 Placing Value TR5,Score range_90+ Placing Value TR1,Score range_90+ Placing Value TR2,Score range_90+ Placing Value TR3,Score range_90+ Placing Value TR4,Score range_90+ Placing Value TR5,Score range_90-70 Placing Value TR1,Score range_90-70 Placing Value TR2,Score range_90-70 Placing Value TR3,Score range_90-70 Placing Value TR4,Score range_90-70 Placing Value TR5,Score range_80-55 Placing Value TR1,Score range_80-55 Placing Value TR2,Score range_80-55 Placing Value TR3,Score range_80-55 Placing Value TR4,Score range_80-55 Placing Value TR5,Score range_60-40 Placing Value TR1,Score range_60-40 Placing Value TR2,Score range_60-40 Placing Value TR3,Score range_60-40 Placing Value TR4,Score range_60-40 Placing Value TR5,DistanceMeterAsStr_1200.0 Placing Value TR1,DistanceMeterAsStr_1200.0 Placing Value TR2,DistanceMeterAsStr_1200.0 Placing Value TR3,DistanceMeterAsStr_1200.0 Placing Value TR4,DistanceMeterAsStr_1200.0 Placing Value TR5,DistanceMeterAsStr_1600.0 Placing Value TR1,DistanceMeterAsStr_1600.0 Placing Value TR2,DistanceMeterAsStr_1600.0 Placing Value TR3,DistanceMeterAsStr_1600.0 Placing Value TR4,DistanceMeterAsStr_1600.0 Placing Value TR5,DistanceMeterAsStr_1800.0 Placing Value TR1,DistanceMeterAsStr_1800.0 Placing Value TR2,DistanceMeterAsStr_1800.0 Placing Value TR3,DistanceMeterAsStr_1800.0 Placing Value TR4,DistanceMeterAsStr_1800.0 Placing Value TR5,DistanceMeterAsStr_1000.0 Placing Value TR1,DistanceMeterAsStr_1000.0 Placing Value TR2,DistanceMeterAsStr_1000.0 Placing Value TR3,DistanceMeterAsStr_1000.0 Placing Value TR4,DistanceMeterAsStr_1000.0 Placing Value TR5,DistanceMeterAsStr_2000.0 Placing Value TR1,DistanceMeterAsStr_2000.0 Placing Value TR2,DistanceMeterAsStr_2000.0 Placing Value TR3,DistanceMeterAsStr_2000.0 Placing Value TR4,DistanceMeterAsStr_2000.0 Placing Value TR5,DistanceMeterAsStr_1400.0 Placing Value TR1,DistanceMeterAsStr_1400.0 Placing Value TR2,DistanceMeterAsStr_1400.0 Placing Value TR3,DistanceMeterAsStr_1400.0 Placing Value TR4,DistanceMeterAsStr_1400.0 Placing Value TR5,DistanceMeterAsStr_2200.0 Placing Value TR1,DistanceMeterAsStr_2200.0 Placing Value TR2,DistanceMeterAsStr_2200.0 Placing Value TR3,DistanceMeterAsStr_2200.0 Placing Value TR4,DistanceMeterAsStr_2200.0 Placing Value TR5,DistanceMeterAsStr_2400.0 Placing Value TR1,DistanceMeterAsStr_2400.0 Placing Value TR2,DistanceMeterAsStr_2400.0 Placing Value TR3,DistanceMeterAsStr_2400.0 Placing Value TR4,DistanceMeterAsStr_2400.0 Placing Value TR5,DistanceMeterAsStr_1650.0 Placing Value TR1,DistanceMeterAsStr_1650.0 Placing Value TR2,DistanceMeterAsStr_1650.0 Placing Value TR3,DistanceMeterAsStr_1650.0 Placing Value TR4,DistanceMeterAsStr_1650.0 Placing Value TR5,Placing_TR1,Placing_TR2,Placing_TR3,Placing_TR4,Placing_TR5,Placing_TR6,Placing_TR7,Placing_TR8,Placing_TR9,Placing_TR10,H_Emb_0,H_Emb_1,H_Emb_2,H_Emb_3,H_Emb_4,H_Emb_5,H_Emb_6,H_Emb_7,H_Emb_8,H_Emb_9,H_Emb_10,H_Emb_11,H_Emb_12,H_Emb_13,H_Emb_14,H_Emb_15,H_Emb_16,H_Emb_17,H_Emb_18,H_Emb_19,H_Emb_20,H_Emb_21,H_Emb_22,H_Emb_23,H_Emb_24,H_Emb_25,H_Emb_26,H_Emb_27,H_Emb_28,H_Emb_29,H_Emb_30,H_Emb_31,H_Emb_32,H_Emb_33,H_Emb_34,H_Emb_35,H_Emb_36,H_Emb_37,H_Emb_38,H_Emb_39,H_Emb_40,H_Emb_41,H_Emb_42,H_Emb_43,H_Emb_44,H_Emb_45,H_Emb_46,H_Emb_47,H_Emb_48,H_Emb_49,J_Emb_0,J_Emb_1,J_Emb_2,J_Emb_3,J_Emb_4,J_Emb_5,J_Emb_6,J_Emb_7,J_Emb_8,J_Emb_9,J_Emb_10,J_Emb_11,J_Emb_12,J_Emb_13,J_Emb_14,J_Emb_15,J_Emb_16,J_Emb_17,J_Emb_18,J_Emb_19,J_Emb_20,J_Emb_21,J_Emb_22,J_Emb_23,J_Emb_24,J_Emb_25,J_Emb_26,J_Emb_27,J_Emb_28,J_Emb_29,J_Emb_30,J_Emb_31,J_Emb_32,J_Emb_33,J_Emb_34,J_Emb_35,J_Emb_36,J_Emb_37,J_Emb_38,J_Emb_39,J_Emb_40,J_Emb_41,J_Emb_42,J_Emb_43,J_Emb_44,J_Emb_45,J_Emb_46,J_Emb_47,J_Emb_48,J_Emb_49
7.0,3.0,A AMERIC TE SPECSO,B Avdulla,J Size,128.0,1088.0,12.0,25.0,2024-05-15,HV,9.0,Class 3,1200.0,80-60,60.0,80.0,GOOD,1.0,"TURF - ""C"" Course",1:10.60,H037,NZ,Bay,Gelding,PPG,05/07/2022,Chan Yee Lap,Per Incanto,Island Time,Al Akbar,K546|AEROINVINCIBLE|BABY CRYSTAL|BRILLIANT PATCH|CAMP FIRE|CAN'T GO WONG|CIRCUIT VICTORY|EN PERFECTO|GOLDEN LUCK|HEALTHY HEALTHY|INCANTO STAR|LUCKY FIONN|MONARCH COUNTY|PEJIBAYE|POSITIVE SMILE|POWER SUMMIT|RAGING BLIZZARD|RAINBOW SEVEN|REGENCY DREAM|THE ALL ROUNDER|THE PRIME|THE PROMISE|WAVE GARDEN|WOOD ON FIRE|YOUNG LEGACY,0.0,B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H408,G093,E440,C341,J051,E364,G292,H203,G244,G246,E434,,,Z Purton,L Hewitson,M L Yeung,Y L Chung,M Chadwick,H Bentley,A Atzeni,A Badel,B Thompson,E C W Wong,K De Melo,,,1200.0,,,,,,,,,,,5.0,4.0,3.0,3.25,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,3.25,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,3.25,3.2,3.8333333333333335,3.7142857142857135,3.5,3.2222222222222223,3.3,0.0500250463193595,-0.2197816429352057,-0.7012802327642262,-0.148300361785291,0.2060299593714018,-0.0556896018957647,-0.9492966998968688,-0.1626613107747622,0.5783092901852179,-0.0098778474589494,-0.3910199394991832,0.1673310665663127,0.6202832965775238,-0.6682831594724415,-0.3005161102769474,0.1944058921316897,0.2288356986617864,-0.7020201110838906,-0.488211443276721,0.0356179117885231,0.1018233383891472,-0.0304560916772238,-0.1855252384817361,0.6562441874609001,-0.4896982739080187,-0.0778205720022203,0.1400771984687414,-0.1298139582974822,-0.1930770059444391,-0.5630007891399346,-0.0934240964647333,0.307119672777529,0.137643143492729,0.1492507243051976,0.4135200311958892,-0.3056322289915803,1.3979856718510464,0.3096086588561211,0.0350693240749243,-0.7596639476281533,-0.3633978329985891,-0.0292564058544136,0.0874999450519425,0.3692130981968989,-0.1002272208003872,-0.0381409096399791,0.3581887251970458,-0.6123142478945123,0.4910603545549836,0.077306513366833,-0.8238429601687545,-0.7036925316554759,0.730343641179216,1.2708932555769914,0.6867024986094806,-1.1654324507843017,0.5521784274542453,0.0916478711034807,-0.0792563938303874,0.7227781720489518,-0.7868256720857939,0.1686000960403773,0.4417886240411401,-0.791255689646487,-0.3189663576842695,1.3357448882850496,-0.634193422508703,0.1696419793453008,0.0355336412529432,-0.7654925899312027,-0.8792849710242483,0.4884470975068847,0.6454316288077552,0.236497238715501,0.3038337392655506,-0.1167772565214785,-0.7400377637828363,0.7729998161733243,-0.2680646224209331,0.1169935404329153,0.245313828017592,0.2515814969748249,0.3432686128631745,0.5701269759972892,0.2976422049951084,2.302147891529107,0.3645358757650065,0.357136377112475,0.9592260972472256,0.4060643590401794,0.3048818226021341,0.1880462848677715,0.6156228747522718,-1.3111123502352853,1.7467815236054736,1.588695927530689,-1.15058601614976,0.0328951237874638,0.075657114593878,-0.7009964265208581
3.0,4.0,A AMERIC TE SPECSO,Z Purton,J Size,130.0,1092.0,3.0,11.0,2024-06-05,HV,9.0,Class 3,1200.0,80-60,60.0,80.0,GOOD TO YIELDING,1.0,"TURF - ""A"" Course",1:10.77,H037,NZ,Bay,Gelding,PPG,05/07/2022,Chan Yee Lap,Per Incanto,Island Time,Al Akbar,K546|AEROINVINCIBLE|BABY CRYSTAL|BRILLIANT PATCH|CAMP FIRE|CAN'T GO WONG|CIRCUIT VICTORY|EN PERFECTO|GOLDEN LUCK|HEALTHY HEALTHY|INCANTO STAR|LUCKY FIONN|MONARCH COUNTY|PEJIBAYE|POSITIVE SMILE|POWER SUMMIT|RAGING BLIZZARD|RAINBOW SEVEN|REGENCY DREAM|THE ALL ROUNDER|THE PRIME|THE PROMISE|WAVE GARDEN|WOOD ON FIRE|YOUNG LEGACY,0.0,B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J051,G292,G033,E184,H369,G093,H162,G016,G065,E282,H198,,,M Chadwick,A Atzeni,L Hewitson,L Ferraris,A Badel,K Teetan,H Bentley,K H Chan,M F Poon,Y L Chung,C Y Ho,,,1200.0,,,,,,,,,,,7.0,6.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,5.0,4.0,4.0,3.8333333333333335,4.285714285714286,4.125,3.888888888888889,3.6,0.0500250463193595,-0.2197816429352057,-0.7012802327642262,-0.148300361785291,0.2060299593714018,-0.0556896018957647,-0.9492966998968688,-0.1626613107747622,0.5783092901852179,-0.0098778474589494,-0.3910199394991832,0.1673310665663127,0.6202832965775238,-0.6682831594724415,-0.3005161102769474,0.1944058921316897,0.2288356986617864,-0.7020201110838906,-0.488211443276721,0.0356179117885231,0.1018233383891472,-0.0304560916772238,-0.1855252384817361,0.6562441874609001,-0.4896982739080187,-0.0778205720022203,0.1400771984687414,-0.1298139582974822,-0.1930770059444391,-0.5630007891399346,-0.0934240964647333,0.307119672777529,0.137643143492729,0.1492507243051976,0.4135200311958892,-0.3056322289915803,1.3979856718510464,0.3096086588561211,0.0350693240749243,-0.7596639476281533,-0.3633978329985891,-0.0292564058544136,0.0874999450519425,0.3692130981968989,-0.1002272208003872,-0.0381409096399791,0.3581887251970458,-0.6123142478945123,0.4910603545549836,0.077306513366833,0.8425798896637665,-0.0172173963189675,0.0518128079708254,0.0167061823329775,-0.0627977855415435,0.334582009595825,-0.1780930424234439,0.3545597767961652,0.356668610196918,-0.2564175761536969,-0.7028703649725443,-0.074032153774886,0.1184662854786454,-0.9482428045026028,0.1639719432129562,-0.0623735261356272,0.7012775874431971,-0.5973132070548779,-0.0484496444360974,0.4703151334012515,-0.5456253570913162,-0.0813090925438733,0.3199534020151178,0.2255688354004512,0.4507863661951924,0.3697363187500728,-0.0200634381864692,0.4754470905956018,0.0366814407910553,-0.2512187250514251,0.4221969879476781,-0.4036438522844789,-0.1640201535492921,0.0367312591481948,0.6116239423994383,0.2664435565135888,0.2008671767050486,-0.2829041659131959,0.8173388060143993,0.0186497819425528,0.3004432353655041,1.044012356726795,0.3934358931405222,-0.0443332741651285,1.161511064457066,0.1409667979130699,-0.4533818050248671,-0.0923456745858882,0.2897416737158005,0.1221794949896013
6.0,3.0,A AMERIC TE SPECSO,B Avdulla,J Size,130.0,1094.0,4.0,24.0,2024-06-26,HV,9.0,Class 3,1200.0,80-60,60.0,80.0,GOOD,1.0,"TURF - ""C"" Course",1:10.22,H037,NZ,Bay,Gelding,PPG,05/07/2022,Chan Yee Lap,Per Incanto,Island Time,Al Akbar,K546|AEROINVINCIBLE|BABY CRYSTAL|BRILLIANT PATCH|CAMP FIRE|CAN'T GO WONG|CIRCUIT VICTORY|EN PERFECTO|GOLDEN LUCK|HEALTHY HEALTHY|INCANTO STAR|LUCKY FIONN|MONARCH COUNTY|PEJIBAYE|POSITIVE SMILE|POWER SUMMIT|RAGING BLIZZARD|RAINBOW SEVEN|REGENCY DREAM|THE ALL ROUNDER|THE PRIME|THE PROMISE|WAVE GARDEN|WOOD ON FIRE|YOUNG LEGACY,0.0,B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H396,H446,J366,H369,G264,H216,G451,G166,G259,G033,H264,,,K Teetan,A Atzeni,M L Yeung,A Badel,H Bentley,H Bowman,Z Purton,E C W Wong,B Thompson,L Hewitson,C Y Ho,,,1200.0,,,,,,,,,,,3.0,5.0,5.0,4.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,4.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,4.5,3.8,3.8333333333333335,3.7142857142857135,4.125,4.0,3.8,0.0500250463193595,-0.2197816429352057,-0.7012802327642262,-0.148300361785291,0.2060299593714018,-0.0556896018957647,-0.9492966998968688,-0.1626613107747622,0.5783092901852179,-0.0098778474589494,-0.3910199394991832,0.1673310665663127,0.6202832965775238,-0.6682831594724415,-0.3005161102769474,0.1944058921316897,0.2288356986617864,-0.7020201110838906,-0.488211443276721,0.0356179117885231,0.1018233383891472,-0.0304560916772238,-0.1855252384817361,0.6562441874609001,-0.4896982739080187,-0.0778205720022203,0.1400771984687414,-0.1298139582974822,-0.1930770059444391,-0.5630007891399346,-0.0934240964647333,0.307119672777529,0.137643143492729,0.1492507243051976,0.4135200311958892,-0.3056322289915803,1.3979856718510464,0.3096086588561211,0.0350693240749243,-0.7596639476281533,-0.3633978329985891,-0.0292564058544136,0.0874999450519425,0.3692130981968989,-0.1002272208003872,-0.0381409096399791,0.3581887251970458,-0.6123142478945123,0.4910603545549836,0.077306513366833,-0.8238429601687545,-0.7036925316554759,0.730343641179216,1.2708932555769914,0.6867024986094806,-1.1654324507843017,0.5521784274542453,0.0916478711034807,-0.0792563938303874,0.7227781720489518,-0.7868256720857939,0.1686000960403773,0.4417886240411401,-0.791255689646487,-0.3189663576842695,1.3357448882850496,-0.634193422508703,0.1696419793453008,0.0355336412529432,-0.7654925899312027,-0.8792849710242483,0.4884470975068847,0.6454316288077552,0.236497238715501,0.3038337392655506,-0.1167772565214785,-0.7400377637828363,0.7729998161733243,-0.2680646224209331,0.1169935404329153,0.245313828017592,0.2515814969748249,0.3432686128631745,0.5701269759972892,0.2976422049951084,2.302147891529107,0.3645358757650065,0.357136377112475,0.9592260972472256,0.4060643590401794,0.3048818226021341,0.1880462848677715,0.6156228747522718,-1.3111123502352853,1.7467815236054736,1.588695927530689,-1.15058601614976,0.0328951237874638,0.075657114593878,-0.7009964265208581
4.0,6.0,A AMERIC TE SPECSO,Z Purton,J Size,129.0,1097.0,4.0,6.6,2024-12-11,HV,7.0,Class 3,1000.0,80-60,60.0,80.0,GOOD,1.0,"TURF - ""B"" Course",0:57.34,H037,NZ,Bay,Gelding,PPG,05/07/2022,Chan Yee Lap,Per Incanto,Island Time,Al Akbar,K546|AEROINVINCIBLE|BABY CRYSTAL|BRILLIANT PATCH|CAMP FIRE|CAN'T GO WONG|CIRCUIT VICTORY|EN PERFECTO|GOLDEN LUCK|HEALTHY HEALTHY|INCANTO STAR|LUCKY FIONN|MONARCH COUNTY|PEJIBAYE|POSITIVE SMILE|POWER SUMMIT|RAGING BLIZZARD|RAINBOW SEVEN|REGENCY DREAM|THE ALL ROUNDER|THE PRIME|THE PROMISE|WAVE GARDEN|WOOD ON FIRE|YOUNG LEGACY,0.0,B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G221,J248,J468,K059,J082,G394,H208,H456,E204,J444,J295,,,H Bentley,A Pouchin,K Teetan,B Thompson,L Ferraris,A Atzeni,M L Yeung,J McDonald,M Chadwick,A Hamelin,L Hewitson,,,1000.0,,,,,,,,,,,6.0,4.5,5.333333333333333,5.25,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.5,5.333333333333333,5.25,4.8,4.166666666666667,4.142857142857143,4.0,4.333333333333333,4.2,0.0500250463193595,-0.2197816429352057,-0.7012802327642262,-0.148300361785291,0.2060299593714018,-0.0556896018957647,-0.9492966998968688,-0.1626613107747622,0.5783092901852179,-0.0098778474589494,-0.3910199394991832,0.1673310665663127,0.6202832965775238,-0.6682831594724415,-0.3005161102769474,0.1944058921316897,0.2288356986617864,-0.7020201110838906,-0.488211443276721,0.0356179117885231,0.1018233383891472,-0.0304560916772238,-0.1855252384817361,0.6562441874609001,-0.4896982739080187,-0.0778205720022203,0.1400771984687414,-0.1298139582974822,-0.1930770059444391,-0.5630007891399346,-0.0934240964647333,0.307119672777529,0.137643143492729,0.1492507243051976,0.4135200311958892,-0.3056322289915803,1.3979856718510464,0.3096086588561211,0.0350693240749243,-0.7596639476281533,-0.3633978329985891,-0.0292564058544136,0.0874999450519425,0.3692130981968989,-0.1002272208003872,-0.0381409096399791,0.3581887251970458,-0.6123142478945123,0.4910603545549836,0.077306513366833,0.8425798896637665,-0.0172173963189675,0.0518128079708254,0.0167061823329775,-0.0627977855415435,0.334582009595825,-0.1780930424234439,0.3545597767961652,0.356668610196918,-0.2564175761536969,-0.7028703649725443,-0.074032153774886,0.1184662854786454,-0.9482428045026028,0.1639719432129562,-0.0623735261356272,0.7012775874431971,-0.5973132070548779,-0.0484496444360974,0.4703151334012515,-0.5456253570913162,-0.0813090925438733,0.3199534020151178,0.2255688354004512,0.4507863661951924,0.3697363187500728,-0.0200634381864692,0.4754470905956018,0.0366814407910553,-0.2512187250514251,0.4221969879476781,-0.4036438522844789,-0.1640201535492921,0.0367312591481948,0.6116239423994383,0.2664435565135888,0.2008671767050486,-0.2829041659131959,0.8173388060143993,0.0186497819425528,0.3004432353655041,1.044012356726795,0.3934358931405222,-0.0443332741651285,1.161511064457066,0.1409667979130699,-0.4533818050248671,-0.0923456745858882,0.2897416737158005,0.1221794949896013
6.0,3.0,A AMERIC TE SPECSO,Z Purton,J Size,127.0,1104.0,2.0,6.0,2025-01-08,HV,8.0,Class 3,1200.0,80-60,60.0,80.0,GOOD,1.0,"TURF - ""A"" Course",1:09.90,H037,NZ,Bay,Gelding,PPG,05/07/2022,Chan Yee Lap,Per Incanto,Island Time,Al Akbar,K546|AEROINVINCIBLE|BABY CRYSTAL|BRILLIANT PATCH|CAMP FIRE|CAN'T GO WONG|CIRCUIT VICTORY|EN PERFECTO|GOLDEN LUCK|HEALTHY HEALTHY|INCANTO STAR|LUCKY FIONN|MONARCH COUNTY|PEJIBAYE|POSITIVE SMILE|POWER SUMMIT|RAGING BLIZZARD|RAINBOW SEVEN|REGENCY DREAM|THE ALL ROUNDER|THE PRIME|THE PROMISE|WAVE GARDEN|WOOD ON FIRE|YOUNG LEGACY,0.0,B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K010,H007,J164,E432,H440,J401,G166,H396,G451,E490,E301,,,H Bowman,L Ferraris,C L Chau,B Thompson,A Badel,H Bentley,A Hamelin,K Teetan,B Avdulla,L Hewitson,A Pouchin,,,1200.0,,,,,,,,,,,4.0,5.0,4.333333333333333,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.5,5.333333333333333,5.25,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.333333333333333,5.0,5.0,4.666666666666667,4.142857142857143,4.125,4.0,4.3,0.0500250463193595,-0.2197816429352057,-0.7012802327642262,-0.148300361785291,0.2060299593714018,-0.0556896018957647,-0.9492966998968688,-0.1626613107747622,0.5783092901852179,-0.0098778474589494,-0.3910199394991832,0.1673310665663127,0.6202832965775238,-0.6682831594724415,-0.3005161102769474,0.1944058921316897,0.2288356986617864,-0.7020201110838906,-0.488211443276721,0.0356179117885231,0.1018233383891472,-0.0304560916772238,-0.1855252384817361,0.6562441874609001,-0.4896982739080187,-0.0778205720022203,0.1400771984687414,-0.1298139582974822,-0.1930770059444391,-0.5630007891399346,-0.0934240964647333,0.307119672777529,0.137643143492729,0.1492507243051976,0.4135200311958892,-0.3056322289915803,1.3979856718510464,0.3096086588561211,0.0350693240749243,-0.7596639476281533,-0.3633978329985891,-0.0292564058544136,0.0874999450519425,0.3692130981968989,-0.1002272208003872,-0.0381409096399791,0.3581887251970458,-0.6123142478945123,0.4910603545549836,0.077306513366833,0.8425798896637665,-0.0172173963189675,0.0518128079708254,0.0167061823329775,-0.0627977855415435,0.334582009595825,-0.1780930424234439,0.3545597767961652,0.356668610196918,-0.2564175761536969,-0.7028703649725443,-0.074032153774886,0.1184662854786454,-0.9482428045026028,0.1639719432129562,-0.0623735261356272,0.7012775874431971,-0.5973132070548779,-0.0484496444360974,0.4703151334012515,-0.5456253570913162,-0.0813090925438733,0.3199534020151178,0.2255688354004512,0.4507863661951924,0.3697363187500728,-0.0200634381864692,0.4754470905956018,0.0366814407910553,-0.2512187250514251,0.4221969879476781,-0.4036438522844789,-0.1640201535492921,0.0367312591481948,0.6116239423994383,0.2664435565135888,0.2008671767050486,-0.2829041659131959,0.8173388060143993,0.0186497819425528,0.3004432353655041,1.044012356726795,0.3934358931405222,-0.0443332741651285,1.161511064457066,0.1409667979130699,-0.4533818050248671,-0.0923456745858882,0.2897416737158005,0.1221794949896013
