Letter,HorseName,Rating,URL
D,DANCING CLASSICS,59,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J060
D,DEVAS TWELVE,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H435
D,DILBAGH,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K055
D,DASHING DRAGON,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J464
D,DECISION LINK,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K416
D,DIRIYA,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K282
D,DIVINE LUNA,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J473
D,DRAGON HALL,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K345
D,DREAMING WINNER,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K046
D,DR GOLDEN GENERAL,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K412
D,DASHING PAL,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K045
D,D STAR,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G374
D,DASH,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K250
D,DRAGON STAR,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H128
D,DAILY TROPHY,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H283
D,DEAL COMPLETED,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J378
D,DIVINE MOONLIGHT,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K119
D,DO YOUR PART,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J444
D,DOUBLE WIN,47,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H382
D,DAY DAY VICTORY,43,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J423
D,DRAGON SUNRISE,43,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J269
D,DRALA,43,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J376
D,DRACO,41,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J115
D,DEVILDOM,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H445
D,DECRELOT,37,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J551
D,DAN ATTACK,36,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H317
D,DOUBLE BINGO,27,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J309
D,DOUBLE SHOW,27,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G250
D,DIAMOND SOARS,24,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G201
D,DASHING MAURISON,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K374
D,DUBAI HONOUR,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G809
E,ENSUED,111,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H452
E,ENCOUNTERED,96,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G236
E,ENTHRALLED,75,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K252
E,EMBRACES,72,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J276
E,ETERNAL FORTUNE,72,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K010
E,EXCELLENCE VALUE,72,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K093
E,EVERYONE'S STAR,71,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K172
E,ENDEARED,69,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H161
E,EASON,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G061
E,EIGHTEEN CARAT,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J104
E,EIGHTY LIGHT YEARS,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H170
E,EQUATORIAL,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J128
E,ENACTING,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K427
E,EVERSTAR,63,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K264
E,ENJOY GOLF,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J222
E,ENDUED,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K033
E,ETALON OR,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J273
E,EXCEL WONGCHOY,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J194
E,EASY DOES IT,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J335
E,EMBLAZON,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K122
E,EXCEPTIONAL SANTOS,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K441
E,EXTREME BOMB,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K224
E,EVERYONE'S GALLOP,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K140
E,ELEGANT LIFE,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J366
E,EVERYONE'S CLASSIC,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J407
E,EXCEED THE WISH,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J480
E,EURO ROCKS,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H153
E,EXCELLENT PEERS,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G033
E,E UNIVERSE,42,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H151
E,ESCAPE ROUTE,39,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E273
E,EXCELLENT DADDY,38,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E321
E,EN PERFECTO,37,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J409
E,EVER SMART,33,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J179
E,EMERGING STAR,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K390
E,EVER LUCK,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K235
E,EXCELLENT BOY,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K435
F,FAST NETWORK,103,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J358
F,FIVE G PATCH,96,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G286
F,FULL CREDIT,90,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J185
F,FALLON,82,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H219
F,FLAMINGO TRILLION,79,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H192
F,FLAMING RABBIT,78,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H257
F,FAMILY JEWEL,77,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J390
F,FAST RESPONDER,71,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J295
F,FLYING FORTRESS,69,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J445
F,FRIENDS OF SHAJING,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K202
F,FIGHTING MACHINE,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J015
F,FLASH CURRENT,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J500
F,FLYING LUCK,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J339
F,FORZA TORO,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K355
F,FAMILY KNIGHT,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K490
F,FATAL BLOW,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J484
F,FIND MY LOVE,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H110
F,FIVEFORTWO,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K381
F,FLYING KNIGHT,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K370
F,FRANCIS MEYNELL,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J394
F,FORTUNE SUPERNOVA,63,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K287
F,FAST SPEED,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K351
F,FRANTANCK,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H429
F,FIRST LOVE,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J355
F,FLYING TING LOK,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K228
F,FORTUNATE SON,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J446
F,FUN ELITE,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J042
F,FLAGSHIP WARRIOR,59,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G452
F,FORTUNE WHISKEY,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J153
F,FUN N FUN TOGETHER,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J232
F,FORERUNNER,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G465
F,FANTASTIC FUN,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J364
F,FOREVER GLORIOUS,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G229
F,FORTUNE SUPERSTAR,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J210
F,FREE PONY,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K229
F,FLYING WROTE,55,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J290
F,FORTUNE WARRIOR,55,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H229
F,FORTUNE BOY,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K098
F,FANTASTIC HONOUR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K100
F,FIT FOR BEAUTY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K489
F,FLASH STAR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K431
F,FLOOF,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H432
F,FLOWING RICHES,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K293
F,FLYING BOOM,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K327
F,FLYING CHRISTIE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K483
F,FORTUNE KINGO,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K457
F,FUN TOGETHER,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H041
F,FASHION LEGEND,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J080
F,FIGOPUMPKIN,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K137
F,FLYING AMANI,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K152
F,FOREVER FOLKS,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G463
F,FORTUNE STAR,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K003
F,FLYING DOUBLE,47,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J388
F,FIREFOOT,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J183
F,FLYING AKEED,44,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J471
F,FORTUNE RACER,44,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J234
F,FIGHT TIME,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H409
F,FURY AND GOLD,38,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H202
F,FOREMOST TEDDY,36,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J058
F,FAIRY HORSE,35,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J144
F,FAMILY FORTUNE,34,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H447
F,FLYING ROMANTIC,34,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J057
F,FLYING SILVER,34,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E478
F,FALCON COURT,31,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J056
F,FIRE BALL,31,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2019_D087
F,FUNG,30,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J101
F,FLYING PHANTOM,27,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J086
F,FIELD MARSHAL,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K433
F,FIVE DRAGONS,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K373
F,FLASH DRAGON BALL,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K196
F,FOREVER FANCY,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K354
F,FOREVER LIFE,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K488
G,GALAXY PATCH,122,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H399
G,GREEN N WHITE,103,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H186
G,GORGEOUS WIN,96,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J008
G,GLORY ELITE,90,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H311
G,GUSTOSISIMO,89,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J303
G,GUMMY GUMMY,80,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H089
G,GHORGAN,78,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K199
G,GENEVA,74,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J114
G,GOLDEN EMPIRE,72,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E490
G,GREY CHARGER,71,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K425
G,GIANT LEAP,70,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J143
G,GENTLEMEN LEGACY,69,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K385
G,GOLD MASTER,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J389
G,GENERAL PATCH,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K371
G,GAZELEY,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K253
G,GOLDEN RISE,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H242
G,GORGEOUS RISING,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K288
G,GRACIOUS EXPRESS,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J188
G,GLORIOUS SUCCESS,63,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K062
G,GOKO WIN,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H069
G,GOOD LUCK BABE,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K016
G,GALAXY WITNESS,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G110
G,GIDDY UP,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J020
G,GOOD LUCK WIN,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J135
G,GREAT STATE,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J124
G,GLORIOUS JOURNEY,59,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J137
G,GENIUS BABY,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K132
G,G LINER,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H072
G,GRAND NOVA,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J323
G,GALLANT EPOCH,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J451
G,GAMEPLAYER ELITE,55,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H356
G,GREAT SPIRIT,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J155
G,GALLANT REX,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K243
G,GASTRONOMIQUE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K388
G,GLAMOUR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J455
G,GLORIASTAR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K439
G,GLORIOUS KINGDOM,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K269
G,GLORIOUS RYDER,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K290
G,GLORY B,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H373
G,GO GENERAL,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H330
G,GOLDEN BRILLIANT,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K347
G,GOLDEN DREAM,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K329
G,GOLDEN FORTUNE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K500
G,GOLDEN TRIUMPH,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K506
G,GOOD CHAP,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J499
G,GOOD FORTUNE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H349
G,GOOD LUCK HAPPY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K301
G,GOR GOR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K104
G,GREAT LEGACY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K187
G,GREAT LOOKING,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J198
G,GOLDEN LUCK,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H159
G,GALVANIC,49,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H147
G,GOLDENTRONICMIGHTY,49,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K002
G,GLACIATED,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K272
G,GOLDEN FRIENDSHIP,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K106
G,GOOD GOOD,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J224
G,GROOVY FEELING,47,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J515
G,GOOD PROSPECT,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J406
G,GLORY CLOUD,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H320
G,GALE SAGA,44,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J152
G,GOLDEN DARCI,44,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H470
G,GOR MO TUEN,44,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J434
G,GALLANT CROWN,42,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2019_D359
G,GENERAL SMART,42,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K138
G,GOOD VIEW GLORY,42,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H154
G,GIMME FIVE,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J099
G,GLUCK RACER,39,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E157
G,GO GO GO,36,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H196
G,GLORIOUS EXPERT,33,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J028
G,GUSTY FIGHTER,31,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J029
G,GALLANT GOODY,28,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H434
G,GOLDEN FAIRY,28,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E448
G,GANGNAM STAR,26,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H326
G,GOLD TACK,26,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H106
G,GREEN FIELD PEARL,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K460
H,HELIOS EXPRESS,117,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H302
H,HAPPY TOGETHER,110,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G446
H,HEALTHY HAPPY,99,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2019_D435
H,HELENE FEELING,99,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H215
H,HONG LOK GOLF,89,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J517
H,HORSEPOWER,88,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J431
H,HAPPY FAT CAT,78,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G166
H,HARMONY N BLESSED,76,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E061
H,HUGE WAVE,76,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J197
H,HELENE WARRIOR,75,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J207
H,HAMERON,73,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H265
H,HEALTHY HEALTHY,70,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H203
H,HOLMES A COURT,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J511
H,HARMONY GALAXY,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J266
H,HAYDAY,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H321
H,HIGHLAND RAHY,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J298
H,HAROLD WIN,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J280
H,HONG KONG HALL,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G315
H,HEROIC MASTER,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G394
H,HAPPY UNITED,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H208
H,HARMONY FIRE,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E175
H,HAPPY ACTION,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K399
